開催日,レース,実際3連単,予測3連単,予測確率,的中,TOP10
2014-04-12,4,4-1-2,1-4-3,0.016638534969791452,False,1-4-3(0.0166) / 4-1-3(0.0165) / 1-3-4(0.0161) / 4-3-1(0.0158) / 1-4-2(0.0156) / 3-1-4(0.0156) / 4-1-2(0.0155) / 3-4-1(0.0154) / 1-2-4(0.0148) / 4-2-1(0.0146)
2014-04-12,6,2-3-6,6-1-3,0.06813296913215085,False,6-1-3(0.0681) / 6-1-4(0.0584) / 6-1-5(0.0550) / 1-6-3(0.0524) / 1-6-4(0.0449) / 1-6-5(0.0423) / 6-3-1(0.0421) / 6-4-1(0.0351) / 6-5-1(0.0327) / 6-1-2(0.0312)
2014-04-12,7,6-1-4,6-1-3,0.11640516514133403,False,6-1-3(0.1164) / 6-3-1(0.1037) / 6-1-4(0.0806) / 6-4-1(0.0639) / 6-3-4(0.0565) / 6-4-3(0.0503) / 6-1-2(0.0405) / 1-6-3(0.0393) / 3-6-1(0.0341) / 6-2-1(0.0285)
2014-04-12,9,5-2-1,5-2-1,0.05509322686445527,True,5-2-1(0.0551) / 5-2-4(0.0494) / 5-1-2(0.0479) / 2-5-1(0.0440) / 5-4-2(0.0414) / 2-5-4(0.0395) / 1-5-2(0.0355) / 5-1-4(0.0313) / 5-2-3(0.0305) / 5-4-1(0.0302)
2014-04-12,10,4-1-6,4-6-2,0.046351278211899584,False,4-6-2(0.0464) / 4-2-6(0.0457) / 4-6-3(0.0366) / 4-2-3(0.0348) / 6-4-2(0.0335) / 4-3-6(0.0333) / 2-4-6(0.0328) / 4-3-2(0.0322) / 6-4-3(0.0264) / 2-4-3(0.0250)
2014-04-12,12,4-2-1,3-4-5,0.029925334094839728,False,3-4-5(0.0299) / 3-5-4(0.0297) / 3-4-6(0.0264) / 3-5-6(0.0255) / 3-6-4(0.0252) / 3-6-5(0.0246) / 4-3-5(0.0225) / 5-3-4(0.0222) / 4-3-6(0.0198) / 5-3-6(0.0191)
2014-04-16,5,3-4-5,4-3-1,0.28348811518777256,False,4-3-1(0.2835) / 3-4-1(0.2042) / 4-3-5(0.0712) / 4-1-3(0.0686) / 4-3-6(0.0577) / 3-4-5(0.0513) / 3-4-6(0.0415) / 3-1-4(0.0341) / 1-4-3(0.0336) / 1-3-4(0.0232)
2014-04-16,7,2-5-4,2-4-5,0.1952857639840367,False,2-4-5(0.1953) / 2-5-4(0.1927) / 4-2-5(0.1124) / 5-2-4(0.1105) / 4-5-2(0.0478) / 5-4-2(0.0476) / 2-4-1(0.0439) / 2-5-1(0.0426) / 2-1-4(0.0268) / 2-1-5(0.0264)
2014-04-16,8,2-1-4,1-4-2,0.3573948082046111,False,1-4-2(0.3574) / 4-1-2(0.1757) / 1-4-3(0.0964) / 1-4-6(0.0604) / 1-2-4(0.0578) / 4-1-3(0.0474) / 1-4-5(0.0437) / 4-1-6(0.0297) / 4-1-5(0.0215) / 2-1-4(0.0207)
2014-04-16,10,3-2-1,5-6-4,0.08904234815894553,False,5-6-4(0.0890) / 5-4-6(0.0876) / 6-5-4(0.0416) / 4-5-6(0.0408) / 5-6-3(0.0402) / 5-6-2(0.0395) / 5-4-3(0.0382) / 5-4-2(0.0376) / 5-3-6(0.0316) / 5-2-6(0.0310)
2014-04-16,11,2-1-6,2-4-1,0.07119539556456388,False,2-4-1(0.0712) / 2-1-4(0.0669) / 2-4-6(0.0605) / 2-6-4(0.0532) / 4-2-1(0.0527) / 2-1-6(0.0503) / 1-2-4(0.0481) / 2-6-1(0.0470) / 4-2-6(0.0447) / 6-2-4(0.0369)
2014-04-17,1,2-5-6,1-2-5,0.2213395934211396,False,1-2-5(0.2213) / 2-1-5(0.1870) / 1-5-2(0.1135) / 2-5-1(0.0763) / 5-1-2(0.0741) / 5-2-1(0.0590) / 1-2-4(0.0260) / 1-2-3(0.0223) / 2-1-4(0.0220) / 2-1-3(0.0188)
2014-04-17,3,6-1-4,6-4-3,0.14369107105548376,False,6-4-3(0.1437) / 6-4-1(0.1340) / 4-6-3(0.0867) / 4-6-1(0.0809) / 6-3-4(0.0700) / 6-1-4(0.0644) / 6-4-5(0.0465) / 3-6-4(0.0336) / 1-6-4(0.0308) / 4-6-5(0.0281)
