登番,名前漢字,級,身長,体重,勝率,複勝率,直近10年勝率,直近10年2連帯率,直近10年3連帯率,直近5年勝率,直近5年2連帯率,直近5年3連帯率,1着率,2着率,3着率,1着回数,2着回数,出走回数,優出回数,優勝回数,平均スタートタイミング,1コース進入回数,1コース複勝率,1コース平均スタートタイミング,1コース平均スタート順位,2コース進入回数,2コース複勝率,2コース平均スタートタイミング,2コース平均スタート順位,3コース進入回数,3コース複勝率,3コース平均スタートタイミング,3コース平均スタート順位,4コース進入回数,4コース複勝率,4コース平均スタートタイミング,4コース平均スタート順位,5コース進入回数,5コース複勝率,5コース平均スタートタイミング,5コース平均スタート順位,6コース進入回数,6コース複勝率,6コース平均スタートタイミング,6コース平均スタート順位,1コース1着回数,1コース2着回数,1コース3着回数,1コース4着回数,1コース5着回数,1コース6着回数,2コース1着回数,2コース2着回数,2コース3着回数,2コース4着回数,2コース5着回数,2コース6着回数,3コース1着回数,3コース2着回数,3コース3着回数,3コース4着回数,3コース5着回数,3コース6着回数,4コース1着回数,4コース2着回数,4コース3着回数,4コース4着回数,4コース5着回数,4コース6着回数,5コース1着回数,5コース2着回数,5コース3着回数,5コース4着回数,5コース5着回数,5コース6着回数,6コース1着回数,6コース2着回数,6コース3着回数,6コース4着回数,6コース5着回数,6コース6着回数,算出期間自,算出期間至
4306,畔　柳　　俊　吾,B1,170,49,5.13,28.4,5.21,32.4,52.0,5.13,31.0,51.1,13.7,14.7,15.7,14,15,102,1,0,0.19,14,50.0,0.21,3.6,14,28.5,0.18,4.1,25,48.0,0.18,3.8,21,23.8,0.22,4.0,13,7.6,0.18,3.5,15,0.0,0.19,4.1,6,1,2,2,1,2,1,3,2,3,5,0,6,6,4,6,2,1,1,4,4,7,1,4,0,1,3,6,1,2,0,0,1,7,5,2,2024-11-01,2025-04-30
4308,河　村　　　　了,A2,167,52,6.24,39.8,6.74,47.4,67.7,6.75,48.8,67.8,18.5,21.3,22.2,20,23,108,2,0,0.17,22,68.1,0.15,3.0,17,41.1,0.17,3.5,15,66.6,0.16,2.8,21,14.2,0.16,3.9,20,25.0,0.2,4.3,13,23.0,0.19,4.1,13,2,2,2,1,1,2,5,5,2,2,1,4,6,3,2,0,0,1,2,5,5,7,1,0,5,3,5,6,1,0,3,6,4,0,0,2024-11-01,2025-04-30
4311,岡　村　　　　仁,A1,168,57,6.39,46.5,6.7,50.2,67.3,6.84,52.1,71.0,22.9,23.7,21.4,30,31,131,3,1,0.17,30,80.0,0.16,3.2,17,64.7,0.17,3.6,21,42.8,0.16,3.1,24,33.3,0.16,4.0,15,40.0,0.17,3.6,24,12.5,0.2,4.9,23,1,2,1,2,0,3,8,6,0,0,0,1,8,3,5,2,2,2,6,5,5,4,1,0,6,5,1,1,2,1,2,7,4,5,3,2024-11-01,2025-04-30
4313,西　村　　美智子,B2,157,52,0.0,0.0,5.75,37.7,56.4,6.08,41.5,61.1,,,,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-01,2025-04-30
4314,青　木　　幸太郎,A2,168,52,5.59,35.5,5.53,37.6,53.5,5.42,36.4,52.2,18.9,16.7,18.9,17,15,90,1,0,0.14,10,90.0,0.17,2.4,17,35.2,0.15,3.1,14,35.7,0.12,2.4,20,40.0,0.13,2.0,15,26.6,0.13,2.6,14,0.0,0.15,3.2,6,3,0,0,0,1,2,4,4,4,2,1,3,2,4,2,1,2,5,3,2,4,5,0,1,3,4,4,2,1,0,0,3,5,2,4,2024-11-01,2025-04-30
4315,山　崎　　昂　介,B1,166,54,4.94,30.6,4.84,28.5,44.9,5.01,31.0,46.9,11.9,18.7,17.9,16,25,134,0,0,0.18,26,65.3,0.16,3.4,22,45.4,0.2,4.0,22,27.2,0.18,3.5,26,11.5,0.16,3.7,17,11.7,0.18,3.4,21,14.2,0.19,4.2,11,6,2,5,0,2,2,8,4,2,5,1,1,5,5,3,4,4,1,2,8,5,4,6,0,2,2,3,7,3,1,2,3,3,6,6,2024-11-01,2025-04-30
4317,木　村　　紗友希,B1,154,48,3.59,15.9,4.41,23.9,39.3,4.29,23.0,38.5,4.3,11.6,13.0,3,8,69,0,0,0.19,8,62.5,0.21,4.1,11,45.4,0.15,3.3,13,0.0,0.19,3.2,15,0.0,0.2,3.5,12,8.3,0.2,3.6,10,0.0,0.17,3.6,1,4,0,1,1,1,2,3,2,1,0,3,0,0,4,2,4,3,0,0,2,1,5,7,0,1,0,3,3,5,0,0,1,4,2,3,2024-11-01,2025-04-30
4318,桑　原　　将　光,A2,163,51,5.5,33.8,5.77,38.7,59.4,5.79,37.9,59.4,18.4,15.4,21.3,25,21,136,2,0,0.16,25,76.0,0.15,2.4,22,18.1,0.17,3.5,22,45.4,0.14,2.7,21,23.8,0.16,3.6,25,24.0,0.16,3.5,20,10.0,0.16,3.2,14,5,3,0,2,1,2,2,8,6,2,2,6,4,3,4,3,2,1,4,1,7,5,3,1,5,8,2,8,0,1,1,6,4,4,4,2024-11-01,2025-04-30
4319,三　宅　　　　潤,A2,164,54,5.93,40.2,5.82,39.5,59.0,5.66,36.9,56.8,20.1,20.1,20.1,30,30,149,1,0,0.16,28,85.7,0.16,2.8,22,54.5,0.15,3.3,31,35.4,0.15,2.7,25,20.0,0.16,3.3,25,20.0,0.17,3.6,18,16.6,0.21,5.1,20,4,1,2,1,0,3,9,5,4,0,1,3,8,8,5,4,3,3,2,8,9,2,1,1,4,6,6,5,3,0,3,2,3,3,7,2024-11-01,2025-04-30
4320,峰　　　　竜　太,A1,173,51,7.45,49.5,8.42,65.6,81.0,8.42,65.8,80.9,26.2,23.3,17.5,27,24,103,3,0,0.11,22,90.9,0.11,2.5,17,41.1,0.13,3.0,18,50.0,0.1,2.0,17,58.8,0.11,2.8,14,21.4,0.11,2.6,15,13.3,0.12,3.5,17,3,1,0,0,0,2,5,5,2,1,2,5,4,3,3,2,1,2,8,2,2,2,1,1,2,5,2,1,3,0,2,2,4,5,2,2024-11-01,2025-04-30
4323,山　田　　佑　樹,B1,169,57,5.29,38.3,4.96,31.8,46.2,5.44,36.4,53.1,20.5,17.9,11.6,23,20,112,1,0,0.16,23,65.2,0.14,2.8,17,52.9,0.15,2.9,14,28.5,0.15,3.7,17,35.2,0.16,2.6,18,16.6,0.2,3.9,23,26.0,0.17,3.5,13,2,1,2,2,3,4,5,2,2,2,2,2,2,3,3,2,2,1,5,3,3,2,3,2,1,2,2,4,7,1,5,2,5,3,7,2024-11-01,2025-04-30
4324,海　野　　康志郎,A1,173,61,6.92,49.2,6.73,49.7,66.9,6.81,51.4,68.3,27.6,21.6,19.4,37,29,134,7,1,0.14,30,96.6,0.13,1.9,25,52.0,0.12,2.9,28,39.2,0.15,3.2,22,36.3,0.15,3.1,22,18.1,0.17,3.0,7,14.2,0.11,3.6,25,4,0,0,0,0,4,9,6,0,3,3,7,4,5,4,2,6,1,7,2,7,0,5,0,4,10,4,2,2,0,1,3,1,1,1,2024-11-01,2025-04-30
4325,新　出　　浩　司,B1,168,52,4.94,27.8,4.85,28.4,45.2,5.14,31.7,48.3,11.5,16.3,14.4,12,17,104,0,0,0.16,15,46.6,0.17,3.2,20,40.0,0.16,2.7,15,33.3,0.15,2.6,19,26.3,0.16,3.3,21,14.2,0.17,2.7,14,7.1,0.18,3.4,4,3,0,3,5,0,4,4,1,4,5,2,2,3,5,4,0,0,1,4,4,4,1,5,1,2,2,9,5,2,0,1,3,6,3,1,2024-11-01,2025-04-30
4327,加　藤　　　　翔,B1,159,53,4.36,23.9,4.43,23.7,39.6,4.42,23.0,39.8,7.4,16.5,10.7,9,20,121,0,0,0.2,17,58.8,0.17,2.9,22,27.2,0.2,4.0,19,26.3,0.18,3.7,22,18.1,0.21,4.4,25,16.0,0.21,3.6,15,0.0,0.23,5.2,5,5,2,3,2,0,1,5,4,4,3,5,3,2,3,6,3,2,0,4,4,8,3,2,0,4,0,7,8,6,0,0,0,5,4,6,2024-11-01,2025-04-30
4329,小　松　　卓　司,B1,161,52,4.75,27.1,4.86,27.4,47.9,5.0,29.2,49.9,6.8,20.3,16.9,4,12,59,0,0,0.17,7,85.7,0.13,2.4,9,44.4,0.12,3.1,10,0.0,0.18,3.3,14,28.5,0.18,2.9,12,8.3,0.18,3.1,7,14.2,0.23,4.0,2,4,0,0,0,1,0,4,1,3,1,0,0,0,4,2,3,1,2,2,3,2,3,0,0,1,1,5,3,2,0,1,1,2,1,2,2024-11-01,2025-04-30
4330,奈　須　　啓　太,A2,159,51,5.74,38.8,6.45,48.4,66.0,6.37,46.6,65.1,22.4,16.5,17.6,19,14,85,2,1,0.12,15,86.6,0.11,2.5,11,45.4,0.12,1.9,19,47.3,0.11,2.2,13,23.0,0.13,2.2,10,20.0,0.12,2.3,17,5.8,0.12,2.6,12,1,0,1,0,1,3,2,1,2,2,1,3,6,3,3,1,2,0,3,6,3,0,1,1,1,2,0,4,2,0,1,3,3,3,7,2024-11-01,2025-04-30
4331,三　好　　勇　人,B1,171,54,5.42,31.0,5.5,35.4,52.7,5.34,33.8,49.8,16.8,14.3,21.0,20,17,119,0,0,0.16,22,68.1,0.14,2.3,18,33.3,0.14,2.4,21,42.8,0.15,3.0,17,29.4,0.17,3.2,25,4.0,0.17,3.3,16,6.2,0.2,4.8,11,4,3,1,2,0,2,4,7,1,3,1,3,6,3,7,2,0,4,1,4,3,5,0,0,1,4,10,7,3,0,1,4,2,4,5,2024-11-01,2025-04-30
4332,村　上　　彰　一,B1,168,58,4.61,22.0,4.41,23.1,40.1,4.58,24.5,42.7,5.2,16.9,23.4,4,13,77,0,0,0.18,11,18.1,0.17,3.6,11,45.4,0.2,3.8,16,31.2,0.14,2.7,15,6.6,0.21,3.3,14,14.2,0.16,4.1,10,20.0,0.24,4.2,2,0,4,2,1,2,1,4,3,1,0,2,0,5,2,3,4,2,0,1,5,3,4,2,0,2,3,5,3,1,1,1,1,1,4,2,2024-11-01,2025-04-30
4335,若　林　　　　将,A1,170,56,6.63,42.1,6.77,49.9,68.1,6.75,49.2,68.2,25.8,16.4,25.0,33,21,128,4,1,0.13,30,80.0,0.12,2.2,22,36.3,0.13,2.4,20,35.0,0.13,2.0,18,50.0,0.13,2.7,19,10.5,0.13,2.4,19,21.0,0.12,2.1,19,5,4,1,1,0,2,6,5,4,3,2,5,2,9,2,1,1,4,5,4,2,1,2,2,0,7,2,4,3,1,3,3,9,0,3,2024-11-01,2025-04-30
4336,松　田　　竜　馬,A2,166,54,5.53,36.7,5.62,38.3,56.6,5.38,35.5,53.7,22.6,14.2,19.8,24,15,106,0,0,0.15,18,94.4,0.17,2.3,22,40.9,0.15,3.0,17,41.1,0.13,2.5,17,23.5,0.14,2.9,18,11.1,0.18,3.1,14,0.0,0.17,3.8,15,2,0,0,1,0,4,5,3,5,2,3,1,6,6,0,3,1,3,1,3,2,6,1,1,1,5,2,8,1,0,0,4,2,2,6,2024-11-01,2025-04-30
4337,平　本　　真　之,A1,160,55,7.01,49.1,7.2,48.6,64.2,7.18,47.8,62.3,23.8,25.4,13.1,29,31,122,5,1,0.12,29,75.8,0.1,2.2,20,60.0,0.14,2.5,15,73.3,0.13,2.7,23,43.4,0.11,2.9,22,13.6,0.14,2.9,13,15.3,0.13,3.6,18,4,3,2,1,1,3,9,0,4,2,2,5,6,1,0,1,2,2,8,5,4,2,1,1,2,5,5,5,4,0,2,2,3,4,2,2024-11-01,2025-04-30
4339,平　瀬　　城　啓,B1,163,55,4.16,16.6,3.99,18.6,33.2,4.07,19.7,33.4,8.8,7.9,17.5,10,9,114,0,0,0.19,17,47.0,0.16,2.5,17,41.1,0.18,3.8,21,4.7,0.18,3.2,20,15.0,0.17,3.6,18,0.0,0.22,3.9,21,0.0,0.24,5.0,6,2,2,5,1,1,3,4,3,2,3,2,0,1,8,7,4,1,1,2,3,3,8,3,0,0,2,8,2,6,0,0,2,4,2,13,2024-11-01,2025-04-30
4340,土　性　　雅　也,B2,162,57,0.33,0.0,4.79,27.3,44.8,5.04,30.2,47.7,0.0,0.0,0.0,0,0,3,0,0,0.26,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0.32,5.0,0,0.0,0.0,0.0,1,0.0,0.19,4.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-01,2025-04-30
4342,谷　野　　錬　志,B1,166,54,5.25,33.8,6.65,48.7,67.7,6.83,49.8,69.3,14.1,19.7,15.5,10,14,71,1,0,0.19,9,66.6,0.18,4.1,7,28.5,0.2,3.9,9,44.4,0.17,3.1,14,50.0,0.18,3.9,19,21.0,0.21,4.4,13,7.6,0.18,3.9,6,0,1,0,1,0,0,2,0,2,0,3,2,2,2,1,0,1,0,7,3,1,1,2,1,3,3,4,5,3,1,0,2,4,0,6,2024-11-01,2025-04-30
4343,村　岡　　　　賢,B1,165,54,3.74,18.4,4.44,21.6,39.9,4.43,22.9,39.1,6.5,12.0,10.9,6,11,92,0,0,0.18,12,75.0,0.19,3.3,15,20.0,0.19,4.1,17,17.6,0.17,2.9,15,13.3,0.16,3.4,20,0.0,0.17,3.8,13,0.0,0.2,4.3,6,3,0,1,0,2,0,3,2,3,1,6,0,3,2,4,2,6,0,2,2,6,3,1,0,0,4,1,8,7,0,0,0,2,7,4,2024-11-01,2025-04-30
4344,新　田　　雄　史,A1,169,56,7.63,56.1,7.42,52.4,69.0,7.47,54.2,70.8,33.1,23.1,19.2,43,30,130,8,6,0.14,29,89.6,0.13,2.5,21,57.1,0.14,2.6,20,45.0,0.13,3.2,25,56.0,0.17,3.3,22,40.9,0.16,3.5,13,23.0,0.14,3.2,25,1,2,0,0,1,7,5,4,1,2,2,5,4,4,3,1,3,2,12,6,3,1,1,2,7,7,3,2,1,2,1,2,4,1,3,2024-11-01,2025-04-30
4345,西　舘　　　　健,A2,168,54,5.77,42.7,4.67,27.5,43.4,4.75,28.7,44.7,25.2,17.6,15.3,33,23,131,4,1,0.16,27,77.7,0.16,2.8,19,47.3,0.16,3.1,20,55.0,0.16,2.7,21,33.3,0.13,2.6,23,26.0,0.15,2.7,21,9.5,0.17,3.8,18,3,2,1,1,1,6,3,4,4,0,2,4,7,4,2,2,1,3,4,4,2,2,4,2,4,2,6,8,1,0,2,4,1,4,10,2024-11-01,2025-04-30
4346,前　田　　健太郎,B1,166,53,4.45,34.4,4.66,28.4,44.0,4.49,27.0,42.6,8.6,25.8,10.8,8,24,93,1,0,0.19,12,75.0,0.16,3.1,16,37.5,0.2,4.6,17,35.2,0.2,3.4,16,31.2,0.19,3.3,16,25.0,0.18,2.6,16,12.5,0.19,3.9,4,5,0,1,1,1,0,6,2,2,1,5,2,4,2,0,1,6,2,3,2,2,1,6,0,4,1,1,6,4,0,2,3,0,3,8,2024-11-01,2025-04-30
4347,魚　谷　　香　織,A2,155,46,6.49,45.0,6.39,45.1,65.3,6.35,43.4,66.5,28.7,16.2,21.2,23,13,80,1,0,0.16,18,66.6,0.15,2.8,12,75.0,0.18,3.8,13,61.5,0.15,2.8,16,31.2,0.2,3.3,12,16.6,0.14,2.8,8,0.0,0.16,2.6,9,3,1,2,2,0,3,6,1,0,2,0,6,2,0,5,0,0,3,2,8,1,0,2,2,0,3,5,1,1,0,0,4,1,2,1,2024-11-01,2025-04-30
4348,宮　崎　　　　奨,A2,171,55,6.12,40.1,6.03,41.8,61.6,6.08,41.6,62.4,23.5,16.7,22.7,31,22,132,0,0,0.18,29,96.5,0.17,2.8,19,52.6,0.19,4.4,21,42.8,0.18,3.4,21,14.2,0.18,3.2,21,9.5,0.17,3.9,21,4.7,0.19,4.5,21,7,1,0,0,0,6,4,3,4,1,1,4,5,7,2,2,1,0,3,7,6,1,3,0,2,7,6,5,1,0,1,5,2,8,5,2024-11-01,2025-04-30
4349,犬　童　　千　秋,B1,157,49,5.36,36.0,5.18,32.3,50.8,5.34,35.0,52.9,15.5,20.6,15.5,15,20,97,1,0,0.15,16,87.5,0.13,2.6,19,42.1,0.19,3.7,15,26.6,0.18,2.8,13,15.3,0.14,2.8,17,29.4,0.14,2.2,17,11.7,0.14,2.5,10,4,1,1,0,0,1,7,3,4,1,3,1,3,1,5,4,1,0,2,2,5,2,2,2,3,2,4,3,3,1,1,6,0,6,3,2024-11-01,2025-04-30
4350,篠　崎　　元　志,A1,170,53,7.03,44.9,7.37,50.0,67.5,7.19,47.2,64.6,23.5,21.5,16.8,35,32,149,6,0,0.13,35,85.7,0.13,2.8,23,56.5,0.12,2.6,26,42.3,0.13,2.7,26,19.2,0.13,3.2,18,27.7,0.11,2.9,21,14.2,0.15,3.5,25,5,1,0,3,1,2,11,3,3,3,1,7,4,6,5,4,0,1,4,9,5,6,1,0,5,3,5,2,3,0,3,3,8,6,1,2024-11-01,2025-04-30
4351,里　岡　　右　貴,A1,161,56,6.68,48.1,6.39,46.9,65.8,6.62,49.7,68.1,27.4,20.8,21.7,29,22,106,3,0,0.15,25,84.0,0.13,2.4,15,53.3,0.16,3.0,14,21.4,0.17,3.4,18,50.0,0.12,2.1,21,38.1,0.15,3.1,13,15.3,0.16,2.8,18,3,1,1,2,0,1,7,4,1,0,2,2,1,6,3,2,0,5,4,1,5,2,1,3,5,5,4,3,1,0,2,6,2,2,1,2024-11-01,2025-04-30
4352,下　條　　雄太郎,A1,167,53,6.6,42.8,6.94,50.6,69.4,6.97,51.7,71.4,20.4,22.4,15.3,20,22,98,2,0,0.13,21,76.1,0.13,2.6,15,40.0,0.14,3.2,20,50.0,0.12,2.4,14,35.7,0.12,2.7,13,23.0,0.11,2.3,15,13.3,0.16,3.4,10,6,2,2,1,0,1,5,2,3,3,1,6,4,7,1,1,1,1,4,3,2,4,0,1,2,1,4,2,2,1,1,0,9,2,2,2024-11-01,2025-04-30
4355,小　川　　広　大,B1,172,61,3.48,13.4,4.12,18.4,36.1,3.97,17.4,33.0,8.2,5.2,10.3,8,5,97,0,0,0.2,14,57.1,0.13,2.7,15,13.3,0.2,4.4,18,5.5,0.21,3.9,17,11.7,0.22,3.9,16,0.0,0.2,3.8,17,0.0,0.23,4.9,6,2,1,3,2,0,1,1,1,3,3,6,1,0,3,4,2,8,0,2,1,5,4,5,0,0,1,3,7,5,0,0,3,3,3,8,2024-11-01,2025-04-30
4356,長　岡　　良　也,A1,168,51,6.87,53.9,6.26,43.5,64.4,6.52,47.0,67.6,27.0,27.0,16.7,34,34,126,5,0,0.16,27,85.1,0.15,2.6,19,63.1,0.15,2.9,22,59.0,0.15,2.8,22,40.9,0.17,3.7,25,36.0,0.18,3.7,11,18.1,0.17,3.5,19,4,1,1,1,1,5,7,4,2,1,0,6,7,5,2,2,0,4,5,7,4,1,1,0,9,3,7,3,2,0,2,1,6,2,0,2024-11-01,2025-04-30
4357,田　中　　和　也,A1,166,53,7.4,58.9,6.66,51.4,69.5,6.91,53.7,72.6,39.5,19.4,20.9,51,25,129,8,3,0.17,36,94.4,0.15,3.0,20,60.0,0.19,3.6,20,50.0,0.18,3.8,26,46.1,0.16,2.8,17,35.2,0.18,3.5,10,20.0,0.14,3.3,28,6,2,0,0,0,6,6,3,2,3,0,5,5,2,4,0,3,5,7,10,1,3,0,6,0,6,4,1,0,1,1,4,0,2,2,2024-11-01,2025-04-30
4358,松　本　　庸　平,B1,164,50,4.15,23.5,4.81,30.6,44.4,4.48,27.8,40.4,8.5,15.1,11.3,9,16,106,0,0,0.21,15,53.3,0.2,3.4,19,26.3,0.2,4.4,21,28.5,0.19,3.8,20,15.0,0.22,4.5,18,16.6,0.24,4.7,13,0.0,0.22,5.1,7,1,2,1,2,2,0,5,4,3,3,4,2,4,1,5,4,5,0,3,1,5,3,8,0,3,4,4,1,6,0,0,0,3,5,5,2024-11-01,2025-04-30
4359,横　川　　聖　志,B1,169,58,5.09,30.6,5.35,35.2,52.8,5.24,33.9,51.4,9.5,21.2,19.0,13,29,137,0,0,0.13,19,68.4,0.11,2.2,28,42.8,0.14,2.7,22,31.8,0.14,2.4,17,23.5,0.13,1.9,30,16.6,0.14,2.5,21,4.7,0.13,3.1,9,4,3,2,0,1,1,11,5,5,5,1,1,6,6,3,3,3,1,3,3,7,1,2,1,4,7,8,5,4,0,1,2,6,4,8,2024-11-01,2025-04-30
4360,庄　司　　孝　輔,B1,168,53,4.42,22.0,4.85,27.4,46.2,5.08,29.5,49.4,11.9,10.2,20.3,7,6,59,0,0,0.18,10,90.0,0.15,2.7,11,18.1,0.17,4.5,11,18.1,0.18,3.4,7,0.0,0.21,3.1,11,0.0,0.19,4.5,9,0.0,0.19,4.6,6,3,0,0,1,0,0,2,2,0,3,4,1,1,1,2,2,4,0,0,4,2,0,1,0,0,3,3,2,3,0,0,2,2,2,3,2024-11-01,2025-04-30
4361,柳　生　　泰　二,A1,165,54,6.77,45.8,6.81,51.1,67.4,6.9,51.6,68.5,19.2,26.7,21.7,23,32,120,5,2,0.14,25,88.0,0.14,2.3,19,42.1,0.13,3.0,18,50.0,0.12,3.1,15,40.0,0.14,2.6,22,36.3,0.16,3.5,21,9.5,0.17,4.4,15,7,2,1,0,0,2,6,4,3,1,3,1,8,3,2,3,1,2,4,4,2,1,1,2,6,4,6,0,4,1,1,9,3,2,5,2024-11-01,2025-04-30
4362,土　屋　　智　則,A1,164,54,6.9,42.4,6.83,49.0,66.4,7.01,50.1,68.5,25.6,16.8,17.6,32,21,125,3,1,0.12,30,86.6,0.11,2.1,23,60.8,0.13,2.7,21,38.1,0.11,2.3,17,5.8,0.12,2.3,18,11.1,0.13,3.3,16,12.5,0.12,3.4,23,3,1,1,0,2,5,9,5,4,0,0,1,7,4,3,3,2,1,0,8,2,3,3,1,1,3,5,4,4,1,1,1,5,5,3,2024-11-01,2025-04-30
4363,大　野　　芳　顕,A2,169,53,5.67,33.7,5.65,36.9,55.4,5.68,37.7,55.9,17.9,15.9,21.4,26,23,145,1,0,0.16,30,76.6,0.15,2.3,25,28.0,0.15,3.6,21,47.6,0.15,2.4,21,23.8,0.16,2.8,28,10.7,0.15,3.5,20,5.0,0.2,4.0,16,7,3,4,0,0,1,6,5,6,5,2,5,5,2,4,4,1,4,1,8,3,4,1,0,3,7,10,4,4,0,1,6,7,6,0,2024-11-01,2025-04-30
4364,池　永　　　　太,A1,169,54,6.51,42.4,7.05,52.4,69.2,7.08,53.6,70.9,27.3,15.2,15.2,27,15,99,5,0,0.14,22,81.8,0.14,3.2,12,41.6,0.13,3.5,18,66.6,0.14,2.9,13,38.4,0.13,3.2,15,13.3,0.13,3.3,19,0.0,0.15,4.2,16,2,3,0,0,0,4,1,2,3,1,1,5,7,2,3,1,0,2,3,2,2,2,2,0,2,0,6,1,6,0,0,6,3,4,6,2024-11-01,2025-04-30
4365,盛　本　　真　輔,B1,169,52,4.99,30.8,5.11,32.6,47.6,5.25,33.5,49.3,22.6,8.3,14.3,30,11,133,0,0,0.19,29,62.0,0.15,2.4,17,17.6,0.21,4.3,21,38.1,0.16,3.4,27,29.6,0.19,3.2,21,14.2,0.19,3.7,18,5.5,0.24,4.9,16,2,5,2,3,1,1,2,3,5,5,1,4,4,4,6,1,2,7,1,5,4,5,5,2,1,2,4,8,3,0,1,0,0,5,12,2024-11-01,2025-04-30
4366,前　沢　　丈　史,A1,170,57,6.5,44.9,6.71,50.4,69.6,6.53,47.9,67.9,25.5,19.5,22.8,38,29,149,4,1,0.15,29,75.8,0.14,2.7,22,40.9,0.14,2.7,28,46.4,0.13,2.3,29,51.7,0.14,2.6,20,30.0,0.15,3.0,21,9.5,0.18,4.3,19,3,3,1,3,0,4,5,6,5,1,1,6,7,10,1,1,3,6,9,6,2,5,1,3,3,5,3,4,2,0,2,4,9,4,2,2024-11-01,2025-04-30
4367,山　口　　修　路,B1,165,53,4.94,26.9,5.11,28.4,50.7,4.84,24.8,46.3,10.1,16.9,20.2,9,15,89,1,0,0.22,14,50.0,0.19,3.2,10,40.0,0.2,3.8,17,35.2,0.2,4.1,16,18.7,0.23,4.9,17,23.5,0.24,4.2,15,0.0,0.23,4.3,5,2,3,1,1,1,1,3,1,4,1,0,3,3,5,2,3,1,0,3,3,4,3,3,0,4,4,2,7,0,0,0,2,5,5,3,2024-11-01,2025-04-30
4368,山　口　　隆　史,B1,164,51,4.37,22.2,4.78,26.8,44.1,4.63,24.5,41.8,8.5,13.7,15.4,10,16,117,0,0,0.18,13,61.5,0.16,3.1,21,23.8,0.17,2.9,22,27.2,0.15,2.6,23,13.0,0.18,3.7,18,16.6,0.18,3.1,20,5.0,0.24,4.6,6,2,2,2,1,0,2,3,3,7,4,2,2,4,6,4,2,4,0,3,4,6,7,3,0,3,2,4,5,4,0,1,1,3,5,10,2024-11-01,2025-04-30
4369,丹　下　　　　将,A1,170,60,6.42,47.0,6.08,45.0,61.5,6.0,44.0,60.1,23.9,23.1,22.2,28,27,117,5,1,0.17,23,82.6,0.18,3.4,20,35.0,0.18,3.4,20,60.0,0.16,3.5,20,55.0,0.17,2.9,17,23.5,0.16,3.5,17,11.7,0.19,4.5,16,3,0,2,1,0,1,6,8,2,2,1,4,8,4,3,0,1,4,7,2,4,0,3,2,2,5,1,4,3,1,1,7,4,2,2,2024-11-01,2025-04-30
4370,山　口　　達　也,A1,168,52,6.54,50.4,6.67,52.1,66.4,6.56,50.2,65.4,32.5,17.9,9.4,38,21,117,4,3,0.17,29,82.7,0.16,2.8,19,42.1,0.14,3.9,17,70.5,0.16,3.5,24,25.0,0.19,3.8,17,41.1,0.17,3.4,11,18.1,0.17,4.2,23,1,1,2,0,2,4,4,3,2,3,3,4,8,1,1,2,1,2,4,3,3,3,9,5,2,1,1,2,6,0,2,2,1,3,3,2024-11-01,2025-04-30
4371,西　山　　貴　浩,A1,169,53,6.63,36.6,7.14,48.6,67.9,7.22,46.9,65.8,23.3,13.3,18.9,21,12,90,4,1,0.14,18,77.7,0.13,2.9,15,33.3,0.16,3.4,16,56.2,0.14,3.5,16,18.7,0.11,2.5,12,8.3,0.14,3.4,13,7.6,0.19,4.6,13,1,2,0,0,1,4,1,5,2,1,2,2,7,1,4,1,1,1,2,6,4,3,0,1,0,2,4,0,4,0,1,1,4,2,5,2024-11-01,2025-04-30
4372,原　田　　佑　実,B1,161,48,4.87,27.8,5.84,39.7,59.2,5.73,38.4,58.2,12.7,15.2,16.5,10,12,79,0,0,0.16,17,70.5,0.17,2.3,12,33.3,0.19,3.4,13,23.0,0.18,3.2,12,16.6,0.16,2.6,11,9.0,0.14,2.5,14,0.0,0.13,2.9,7,5,3,1,1,0,1,3,0,2,2,4,1,2,2,4,2,2,1,1,4,4,2,0,0,1,2,3,5,0,0,0,2,3,4,5,2024-11-01,2025-04-30
4373,若　狭　　奈美子,A2,158,46,6.06,38.8,5.42,32.9,56.1,5.46,33.7,56.4,18.3,20.6,26.2,23,26,126,1,1,0.19,25,60.0,0.16,2.8,21,61.9,0.19,3.3,21,42.8,0.18,3.8,22,50.0,0.17,3.2,19,5.2,0.22,3.8,18,0.0,0.24,4.0,11,4,6,1,1,2,7,6,5,2,0,1,3,6,6,2,1,2,2,9,7,3,0,1,0,1,4,9,3,1,0,0,5,9,1,3,2024-11-01,2025-04-30
