開催日,日目,レース,着,艇,登番,選手名,モーター,ボート,展示,天気,風向,風速,波高
2025-12-06,3,8,5,3,3681,山谷央,36,34,6.77,晴,南東,2,2
2025-12-06,3,8,6,6,3788,一宮稔弘,37,33,6.95,晴,南東,2,2
2025-12-06,3,9,1,1,3582,吉川昭男,33,52,6.88,晴,南東,2,2
2025-12-06,3,9,2,2,4890,石川諒,39,26,6.88,晴,南東,2,2
2025-12-06,3,9,3,3,4826,井上一輝,57,49,6.86,晴,南東,2,2
2025-12-06,3,9,4,4,4636,赤池修平,6,55,6.82,晴,南東,2,2
2025-12-06,3,9,5,5,3461,渡邊哲也,18,47,6.91,晴,南東,2,2
2025-12-06,3,9,6,6,5064,品川二千翔,40,51,6.85,晴,南東,2,2
2025-12-06,3,10,1,1,4809,外崎悟,49,66,6.8,晴,南東,1,1
2025-12-06,3,10,2,4,4623,中北将史,4,2,6.82,晴,南東,1,1
2025-12-06,3,10,3,3,4305,金子拓矢,20,12,6.8,晴,南東,1,1
2025-12-06,3,10,4,2,4434,田中辰彦,31,16,6.91,晴,南東,1,1
2025-12-06,3,10,5,6,3832,下田哲也,46,13,6.9,晴,南東,1,1
2025-12-06,3,10,6,5,4837,酒井陽祐,55,39,6.82,晴,南東,1,1
2025-12-06,3,11,1,1,3849,中岡正彦,32,65,6.8,晴,南東,2,2
2025-12-06,3,11,2,3,4292,麻生慎介,22,20,6.93,晴,南東,2,2
2025-12-06,3,11,3,4,4051,清水敦揮,1,50,6.91,晴,南東,2,2
2025-12-06,3,11,4,2,3659,藤生雄人,53,9,6.9,晴,南東,2,2
2025-12-06,3,11,5,6,4452,松尾祭,27,23,6.89,晴,南東,2,2
2025-12-06,3,11,6,5,4377,濱本優一,24,45,6.87,晴,南東,2,2
2025-12-06,3,12,1,5,4556,竹井奈美,58,59,6.84,晴,南東,3,3
2025-12-06,3,12,2,6,4853,前原哉,43,61,6.82,晴,南東,3,3
2025-12-06,3,12,3,4,4984,森下愛梨,21,25,6.77,晴,南東,3,3
2025-12-06,3,12,4,1,4387,平山智加,41,40,6.79,晴,南東,3,3
2025-12-06,3,12,5,2,4065,金田幸子,64,35,6.92,晴,南東,3,3
2025-12-06,3,12,6,3,5230,石原凪紗,5,29,6.79,晴,南東,3,3
2025-12-07,4,2,1,1,4853,前原哉,43,61,6.81,晴,南西,5,5
2025-12-07,4,2,2,3,4553,坪口竜也,65,4,6.81,晴,南西,5,5
2025-12-07,4,2,3,4,4556,竹井奈美,58,59,6.89,晴,南西,5,5
2025-12-07,4,2,4,5,4015,前野竜一,61,27,6.86,晴,南西,5,5
2025-12-07,4,2,5,2,3852,澤大介,52,1,6.84,晴,南西,5,5
2025-12-07,4,2,6,6,3546,中里昌志,56,31,6.91,晴,南西,5,5
2025-12-07,4,4,1,3,4434,田中辰彦,31,16,6.9,晴,南西,4,4
2025-12-07,4,4,2,1,4623,中北将史,4,2,6.85,晴,南西,4,4
2025-12-07,4,4,3,5,4152,深水慎一郎,10,24,6.85,晴,南西,4,4
2025-12-07,4,4,4,4,4215,吉島祥之,30,3,6.86,晴,南西,4,4
2025-12-07,4,4,5,2,4417,服部剛,63,18,6.91,晴,南西,4,4
2025-12-07,4,4,6,6,5413,宮城那菜,13,48,6.86,晴,南西,4,4
2025-12-07,4,5,1,3,4387,平山智加,41,40,6.82,晴,南西,4,4
2025-12-07,4,5,2,1,5050,木下雄介,66,32,6.85,晴,南西,4,4
2025-12-07,4,5,3,6,4377,濱本優一,24,45,6.9,晴,南西,4,4
2025-12-07,4,5,4,5,3681,山谷央,36,34,6.76,晴,南西,4,4
2025-12-07,4,5,5,4,3788,一宮稔弘,37,33,6.86,晴,南西,4,4
2025-12-07,4,5,6,2,3860,松本浩貴,38,43,6.88,晴,南西,4,4
2025-12-07,4,6,1,6,3849,中岡正彦,32,65,6.84,晴,南西,4,4
2025-12-07,4,6,2,2,4292,麻生慎介,22,20,6.94,晴,南西,4,4
2025-12-07,4,6,3,3,5358,増本杏珠,19,58,6.85,晴,南西,4,4
2025-12-07,4,6,4,1,4890,石川諒,39,26,6.79,晴,南西,4,4
2025-12-07,4,6,5,4,4636,赤池修平,6,55,6.8,晴,南西,4,4
2025-12-07,4,6,6,5,4065,金田幸子,64,35,6.86,晴,南西,4,4
2025-12-07,4,7,1,1,4452,松尾祭,27,23,6.81,晴,南西,4,4
2025-12-07,4,7,2,6,4305,金子拓矢,20,12,6.93,晴,南西,4,4
2025-12-07,4,7,3,2,3546,中里昌志,56,31,6.9,晴,南西,4,4
2025-12-07,4,7,4,3,3933,山地正樹,26,38,6.8,晴,南西,4,4
2025-12-07,4,7,5,5,4553,坪口竜也,65,4,6.8,晴,南西,4,4
2025-12-07,4,7,6,4,4826,井上一輝,57,49,6.84,晴,南西,4,4
2025-12-07,4,8,1,1,4051,清水敦揮,1,50,6.82,晴,南西,3,3
2025-12-07,4,8,2,5,4200,早川尚人,8,6,6.83,晴,南西,3,3
2025-12-07,4,8,3,2,5064,品川二千翔,40,51,6.79,晴,南西,3,3
2025-12-07,4,8,4,4,3659,藤生雄人,53,9,6.8,晴,南西,3,3
2025-12-07,4,8,5,3,3461,渡邊哲也,18,47,6.85,晴,南西,3,3
2025-12-07,4,8,6,6,5230,石原凪紗,5,29,6.71,晴,南西,3,3
2025-12-07,4,9,1,1,4377,濱本優一,24,45,6.89,晴,南,1,1
2025-12-07,4,9,2,4,4434,田中辰彦,31,16,6.93,晴,南,1,1
2025-12-07,4,9,3,3,4171,榎幸司,62,46,6.85,晴,南,1,1
2025-12-07,4,9,4,6,5050,木下雄介,66,32,6.83,晴,南,1,1
2025-12-07,4,9,5,2,4556,竹井奈美,58,59,6.87,晴,南,1,1
2025-12-07,4,9,6,5,3852,澤大介,52,1,6.93,晴,南,1,1
2025-12-07,4,10,1,1,3849,中岡正彦,32,65,6.83,晴,南西,3,3
2025-12-07,4,10,2,2,4623,中北将史,4,2,6.84,晴,南西,3,3
2025-12-07,4,10,3,3,4215,吉島祥之,30,3,6.92,晴,南西,3,3
2025-12-07,4,10,4,4,3582,吉川昭男,33,52,6.86,晴,南西,3,3
2025-12-07,4,10,5,6,4837,酒井陽祐,55,8,6.89,晴,南西,3,3
2025-12-07,4,10,6,5,5143,常盤海心,14,57,6.9,晴,南西,3,3
2025-12-07,4,11,1,1,4305,金子拓矢,20,12,6.82,晴,南西,3,3
2025-12-07,4,11,2,5,4292,麻生慎介,22,20,6.89,晴,南西,3,3
2025-12-07,4,11,3,6,4452,松尾祭,27,23,6.87,晴,南西,3,3
2025-12-07,4,11,4,2,4051,清水敦揮,1,50,6.91,晴,南西,3,3
2025-12-07,4,11,5,4,4809,外崎悟,49,66,6.84,晴,南西,3,3
2025-12-07,4,11,6,3,4890,石川諒,39,14,6.89,晴,南西,3,3
2025-12-07,4,12,1,2,4826,井上一輝,57,49,6.81,晴,南東,2,2
2025-12-07,4,12,2,1,4636,赤池修平,6,55,6.82,晴,南東,2,2
2025-12-07,4,12,3,3,4417,服部剛,63,18,6.86,晴,南東,2,2
2025-12-07,4,12,4,4,4015,前野竜一,61,27,6.8,晴,南東,2,2
2025-12-07,4,12,5,6,4387,平山智加,41,40,6.78,晴,南東,2,2
2025-12-07,4,12,6,5,3659,藤生雄人,53,9,6.84,晴,南東,2,2
2025-12-08,5,1,1,3,3788,一宮稔弘,37,33,6.86,曇り,西,4,4
2025-12-08,5,1,2,2,4182,吉田和仁,25,10,6.79,曇り,西,4,4
2025-12-08,5,1,3,5,3401,上田隆章,45,60,6.83,曇り,西,4,4
2025-12-08,5,1,4,6,3461,渡邊哲也,18,47,6.89,曇り,西,4,4
2025-12-08,5,1,5,4,4853,前原哉,43,61,6.81,曇り,西,4,4
2025-12-08,5,1,6,1,5230,石原凪紗,5,29,6.74,曇り,西,4,4
2025-12-08,5,2,1,3,5064,品川二千翔,40,51,6.85,曇り,西,4,4
2025-12-08,5,2,2,5,4452,松尾祭,27,23,6.88,曇り,西,4,4
2025-12-08,5,2,3,2,3681,山谷央,36,34,6.73,曇り,西,4,4
2025-12-08,5,2,4,1,5358,増本杏珠,19,58,6.78,曇り,西,4,4
2025-12-08,5,2,5,4,4152,深水慎一郎,10,24,6.83,曇り,西,4,4
2025-12-08,5,2,6,6,3860,松本浩貴,38,43,6.89,曇り,西,4,4
2025-12-08,5,3,1,1,3852,澤大介,52,1,6.82,曇り,西,4,4
2025-12-08,5,3,2,3,3659,藤生雄人,53,9,6.82,曇り,西,4,4
2025-12-08,5,3,3,4,4200,早川尚人,8,6,6.76,曇り,西,4,4
2025-12-08,5,3,4,2,5143,常盤海心,14,57,6.73,曇り,西,4,4
2025-12-08,5,3,5,6,4093,吉田宗弘,23,41,6.93,曇り,西,4,4
2025-12-08,5,3,6,5,4065,金田幸子,64,35,6.85,曇り,西,4,4
2025-12-08,5,4,1,1,4556,竹井奈美,58,59,6.74,曇り,北西,4,4
2025-12-08,5,4,2,5,4051,清水敦揮,1,50,6.78,曇り,北西,4,4
2025-12-08,5,4,3,4,4553,坪口竜也,65,4,6.77,曇り,北西,4,4
2025-12-08,5,4,4,3,4984,森下愛梨,21,25,6.76,曇り,北西,4,4
2025-12-08,5,4,5,6,4636,赤池修平,6,55,6.72,曇り,北西,4,4
2025-12-08,5,4,6,2,3832,下田哲也,46,13,6.83,曇り,北西,4,4
2025-12-08,5,5,1,4,5050,木下雄介,66,32,6.74,曇り,北,6,6
2025-12-08,5,5,2,2,4015,前野竜一,61,27,6.73,曇り,北,6,6
2025-12-08,5,5,3,1,4837,酒井陽祐,55,8,6.72,曇り,北,6,6
2025-12-08,5,5,4,5,3788,一宮稔弘,37,33,6.84,曇り,北,6,6
2025-12-08,5,5,5,3,3401,上田隆章,45,60,6.81,曇り,北,6,6
2025-12-08,5,5,6,6,5413,宮城那菜,13,48,6.73,曇り,北,6,6
2025-12-08,5,6,1,5,4826,井上一輝,57,49,6.85,曇り,北,6,6
2025-12-08,5,6,2,3,4182,吉田和仁,25,10,6.78,曇り,北,6,6
2025-12-08,5,6,3,1,4890,石川諒,39,14,6.8,曇り,北,6,6
2025-12-08,5,6,4,6,4215,吉島祥之,30,3,6.8,曇り,北,6,6
2025-12-08,5,6,5,2,3546,中里昌志,56,31,6.88,曇り,北,6,6
2025-12-08,5,6,6,4,3681,山谷央,36,34,6.79,曇り,北,6,6
2025-12-08,5,7,1,1,4809,外崎悟,49,66,6.72,曇り,北,6,6
2025-12-08,5,7,2,5,4171,榎幸司,62,46,6.82,曇り,北,6,6
2025-12-08,5,7,3,2,4152,深水慎一郎,10,24,6.83,曇り,北,6,6
2025-12-08,5,7,4,6,4417,服部剛,63,18,6.81,曇り,北,6,6
2025-12-08,5,7,5,3,3933,山地正樹,26,38,6.77,曇り,北,6,6
2025-12-08,5,7,6,4,4093,吉田宗弘,23,41,6.81,曇り,北,6,6
2025-12-08,5,8,1,1,3582,吉川昭男,33,52,6.72,曇り,北,6,6
2025-12-08,5,8,2,4,5064,品川二千翔,40,51,6.82,曇り,北,6,6
2025-12-08,5,8,3,3,4200,早川尚人,8,6,6.7,曇り,北,6,6
2025-12-08,5,8,4,2,4553,坪口竜也,65,4,6.75,曇り,北,6,6
2025-12-08,5,8,5,5,3832,下田哲也,46,13,6.77,曇り,北,6,6
2025-12-08,5,8,6,6,5358,増本杏珠,19,58,6.7,曇り,北,6,6
2025-12-08,5,9,1,1,4984,森下愛梨,21,25,6.75,曇り,北,6,6
2025-12-08,5,9,2,2,4065,金田幸子,64,35,6.87,曇り,北,6,6
2025-12-08,5,9,3,3,4853,前原哉,43,61,6.79,曇り,北,6,6
2025-12-08,5,9,4,4,5230,石原凪紗,5,29,6.65,曇り,北,6,6
2025-12-08,5,9,5,6,4387,平山智加,41,40,6.65,曇り,北,6,6
2025-12-08,5,9,6,5,5413,宮城那菜,13,48,6.7,曇り,北,6,6
2025-12-08,5,10,1,1,4215,吉島祥之,30,3,6.74,曇り,北,5,5
2025-12-08,5,10,2,4,4556,竹井奈美,58,59,6.74,曇り,北,5,5
2025-12-08,5,10,3,2,4452,松尾祭,27,23,6.81,曇り,北,5,5
2025-12-08,5,10,4,5,4890,石川諒,39,14,6.74,曇り,北,5,5
2025-12-08,5,10,5,3,5050,木下雄介,66,32,6.78,曇り,北,5,5
2025-12-08,5,10,6,6,5143,常盤海心,14,57,6.75,曇り,北,5,5
2025-12-08,5,11,1,1,4171,榎幸司,62,46,6.79,曇り,北,4,4
2025-12-08,5,11,2,4,4809,外崎悟,49,66,6.73,曇り,北,4,4
2025-12-08,5,11,3,3,3582,吉川昭男,33,52,6.79,曇り,北,4,4
2025-12-08,5,11,4,2,4051,清水敦揮,1,50,6.83,曇り,北,4,4
2025-12-08,5,11,5,5,4837,酒井陽祐,55,8,6.75,曇り,北,4,4
2025-12-08,5,11,6,6,3852,澤大介,52,1,6.83,曇り,北,4,4
2025-12-08,5,12,1,1,3849,中岡正彦,32,65,6.69,曇り,北,3,3
2025-12-08,5,12,2,2,4305,金子拓矢,20,12,6.73,曇り,北,3,3
2025-12-08,5,12,3,3,4377,濱本優一,24,45,6.81,曇り,北,3,3
2025-12-08,5,12,4,4,4623,中北将史,4,2,6.76,曇り,北,3,3
2025-12-08,5,12,5,6,4292,麻生慎介,22,20,6.84,曇り,北,3,3
2025-12-08,5,12,6,5,4434,田中辰彦,31,16,6.82,曇り,北,3,3
2025-12-11,1,1,1,4,4245,高橋直哉,60,2,6.8,曇り,南西,2,2
2025-12-11,1,1,2,2,4550,石岡将太,61,22,6.82,曇り,南西,2,2
2025-12-11,1,1,3,6,4894,原村拓也,16,55,6.84,曇り,南西,2,2
2025-12-11,1,1,4,1,4020,川上清人,45,58,6.76,曇り,南西,2,2
2025-12-11,1,1,5,5,5417,小柳勝希,36,62,6.86,曇り,南西,2,2
2025-12-11,1,1,6,3,3539,金子順一,38,57,6.87,曇り,南西,2,2
2025-12-11,1,2,1,1,3843,上之晃弘,3,50,6.85,曇り,南西,2,2
2025-12-11,1,2,2,6,3532,柴田光,34,43,6.86,曇り,南西,2,2
2025-12-11,1,2,3,4,3769,佐竹恒彦,49,33,6.81,曇り,南西,2,2
2025-12-11,1,2,4,5,4090,中村尊,35,6,6.85,曇り,南西,2,2
2025-12-11,1,2,5,2,4891,寺島美里,25,41,6.79,曇り,南西,2,2
2025-12-11,1,2,6,3,5328,井上慧人,5,7,6.82,曇り,南西,2,2
2025-12-11,1,3,1,1,3871,池田紫乃,53,46,6.78,雨,南西,2,2
