開催日,日目,レース,3連単,3連単オッズ,予測オッズ,予測誤差
2024-05-14,3,9,1-3-5,20.8,50.323170938661605,29.523170938661604
2024-05-14,3,10,1-3-4,19.4,55.83978424254279,36.43978424254279
2024-05-14,3,11,1-3-2,4.8,43.2111484407196,38.4111484407196
2024-05-15,4,5,1-5-6,96.3,83.93841035136504,-12.361589648634961
2024-05-15,4,6,1-3-4,4.6,43.14466598282561,38.544665982825606
2024-05-15,4,7,1-5-3,302.8,79.16004958315195,-223.63995041684808
2024-05-15,4,8,1-2-3,4.2,37.48791351098888,33.28791351098888
2024-05-15,4,11,1-6-2,201.4,140.0525120446668,-61.34748795533321
2024-05-15,4,12,1-2-3,4.9,51.661369477549144,46.761369477549145
2024-05-20,1,2,1-3-6,8.5,49.26068113157769,40.76068113157769
2024-05-20,1,6,1-4-3,9.1,57.41947313165364,48.31947313165364
2024-05-20,1,7,1-3-4,14.7,44.42443688805147,29.724436888051468
2024-05-20,1,11,1-3-4,10.9,48.833014440457596,37.9330144404576
2024-05-21,2,1,1-3-5,28.6,34.067023158730585,5.4670231587305835
2024-05-21,2,3,1-3-4,26.9,42.857620388611956,15.957620388611957
2024-05-21,2,4,1-4-3,97.3,62.41999610727017,-34.880003892729825
2024-05-21,2,7,1-2-3,14.1,46.99018203671096,32.89018203671096
2024-05-21,2,10,1-2-3,5.1,48.41795416907138,43.31795416907138
2024-05-21,2,11,1-3-2,23.8,61.32772856179135,37.52772856179135
2024-05-21,2,12,1-2-4,6.1,47.85459481285529,41.75459481285529
2024-05-22,3,1,1-3-2,8.0,33.87719318058658,25.87719318058658
2024-05-22,3,3,1-6-4,329.8,139.281460216468,-190.51853978353202
2024-05-22,3,5,1-5-3,9.0,80.74394407435761,71.74394407435761
2024-05-22,3,9,1-5-4,11.6,81.69823728771793,70.09823728771794
2024-05-22,3,10,1-2-3,3.9,46.119349594822644,42.219349594822646
2024-05-22,3,12,1-3-4,7.1,42.46448520954742,35.36448520954742
2024-05-23,4,7,1-2-5,3.3,49.80931909367303,46.509319093673035
2024-05-23,4,9,1-2-3,5.9,46.66828720305228,40.76828720305228
2024-05-23,4,10,1-2-5,5.6,48.86275748463759,43.26275748463759
2024-05-23,4,11,1-4-2,10.5,54.904391576808166,44.404391576808166
2024-05-24,5,1,1-3-4,16.1,35.29304909156498,19.19304909156498
2024-05-24,5,2,1-3-5,8.9,36.53878118376877,27.63878118376877
2024-05-24,5,5,1-2-3,11.4,47.96076007451411,36.560760074514114
2024-05-24,5,7,1-2-6,6.1,59.107417825410145,53.007417825410144
2024-05-24,5,8,1-2-3,4.8,46.096713745396514,41.29671374539652
2024-05-24,5,10,1-2-4,5.1,42.539614705225624,37.43961470522562
2024-05-24,5,11,1-4-3,20.3,54.776450389171224,34.47645038917122
2024-05-24,5,12,1-4-2,12.1,68.69005467711477,56.59005467711477
2024-05-25,6,2,1-6-3,28.8,98.43452716026272,69.63452716026272
2024-05-25,6,3,1-5-6,55.9,74.85940630742725,18.95940630742725
2024-05-25,6,4,1-2-4,19.2,39.28304470920194,20.08304470920194
2024-05-25,6,5,1-5-3,141.9,78.98038518427153,-62.91961481572848
2024-05-25,6,7,1-6-2,11.4,123.28857000174165,111.88857000174164
2024-05-25,6,8,1-4-2,5.4,54.97865843030905,49.578658430309055
2024-05-25,6,10,1-5-3,86.9,75.4515963377506,-11.448403662249405
2024-05-25,6,12,1-3-2,17.2,46.10596187434193,28.90596187434193
2024-05-26,7,1,1-2-5,10.3,33.775993191117855,23.475993191117855
2024-05-26,7,3,1-3-5,26.0,43.37546854546575,17.37546854546575
2024-05-26,7,4,1-5-3,11.8,88.35798171111644,76.55798171111644
2024-05-26,7,5,1-3-6,58.6,63.222393604392636,4.622393604392634
2024-05-26,7,7,1-3-2,9.2,44.42816041249441,35.228160412494404
2024-05-26,7,8,1-2-3,9.5,40.615661780783256,31.115661780783256
2024-05-26,7,9,1-3-4,28.8,47.10782507757095,18.30782507757095
2024-05-26,7,10,1-3-5,5.1,42.9357099401395,37.8357099401395
2024-05-26,7,11,1-3-2,6.3,49.80881378207269,43.50881378207269
2024-05-29,1,1,1-3-6,37.8,46.93360803496281,9.133608034962812
2024-05-29,1,2,1-4-3,17.8,42.65838939622406,24.85838939622406
2024-05-29,1,3,1-5-3,45.1,68.01496572227559,22.91496572227559
2024-05-29,1,4,1-4-6,37.1,81.5937278026127,44.4937278026127
2024-05-29,1,5,1-2-3,16.0,36.28685064525678,20.286850645256777
2024-05-29,1,8,1-3-6,26.5,73.68271908637027,47.18271908637027
2024-05-29,1,9,1-2-5,5.3,48.28395258711748,42.983952587117486
2024-05-29,1,11,1-3-5,20.4,47.7741434565711,27.374143456571105
2024-05-29,1,12,1-3-2,9.3,44.571556180016515,35.27155618001652
2024-05-30,2,1,1-3-2,18.0,31.09829157859592,13.09829157859592
2024-05-30,2,3,1-3-6,12.7,72.63551473879839,59.93551473879839
2024-05-30,2,4,1-6-2,33.5,131.04386663356587,97.54386663356587
2024-05-30,2,6,1-2-4,14.3,49.72401923190961,35.42401923190961
2024-05-30,2,7,1-2-4,5.1,51.52665046731095,46.42665046731095
2024-05-30,2,8,1-3-4,6.7,49.375799222939776,42.67579922293977
2024-05-30,2,12,1-2-4,17.9,52.77778242988644,34.877782429886445
2024-05-31,3,1,1-3-2,10.2,35.57572389738069,25.37572389738069
2024-05-31,3,3,1-4-3,45.4,53.75703004584193,8.357030045841931
2024-05-31,3,5,1-2-4,15.9,40.30159891569508,24.401598915695082
2024-05-31,3,7,1-3-2,23.6,48.341671577460005,24.741671577460004
2024-05-31,3,8,1-2-4,5.9,46.29155532741938,40.39155532741938
2024-05-31,3,11,1-3-2,6.9,51.46509725668598,44.56509725668598
2024-06-01,4,1,1-3-4,8.3,29.95843587014488,21.658435870144878
2024-06-01,4,3,1-3-2,15.0,44.88074192712065,29.880741927120653
2024-06-01,4,4,1-3-2,9.5,51.47761076858478,41.97761076858478
2024-06-01,4,6,1-5-3,15.4,79.06335438179234,63.66335438179234
2024-06-01,4,9,1-5-3,58.7,75.59837462613484,16.89837462613484
2024-06-12,1,1,1-4-3,31.9,39.88408912344583,7.984089123445834
2024-06-12,1,8,1-3-4,8.8,49.66614959550227,40.866149595502264
2024-06-12,1,9,1-4-6,53.0,84.46838919338848,31.468389193388475
2024-06-12,1,10,1-2-5,14.7,48.93270401366516,34.232704013665156
2024-06-12,1,11,1-3-6,13.4,75.82801351469008,62.428013514690086
2024-06-13,2,2,1-6-2,23.9,92.2162914041014,68.3162914041014
2024-06-13,2,3,1-6-3,47.8,133.7373835136544,85.93738351365441
2024-06-13,2,4,1-2-4,17.4,39.464912587032664,22.064912587032666
2024-06-13,2,6,1-2-5,46.3,49.080677451073505,2.780677451073508
2024-06-13,2,7,1-2-6,4.8,55.79675909315682,50.996759093156825
2024-06-13,2,8,1-2-4,6.0,44.43184582312964,38.43184582312964
2024-06-13,2,9,1-2-3,6.8,45.88851189479828,39.08851189479828
2024-06-13,2,10,1-2-3,8.2,43.09700495979011,34.89700495979011
2024-06-13,2,11,1-3-4,26.6,54.30278072713877,27.702780727138766
2024-06-13,2,12,1-3-4,4.6,48.737005177163745,44.13700517716374
2024-06-14,3,5,1-3-5,28.7,45.44370599425599,16.743705994255993
2024-06-14,3,8,1-6-5,104.3,133.76068939087247,29.460689390872474
2024-06-14,3,9,1-3-4,9.0,46.370443639222046,37.370443639222046
2024-06-14,3,10,1-3-4,7.5,51.30646030547849,43.80646030547849
2024-06-14,3,11,1-2-4,10.5,45.13509363035895,34.63509363035895
2024-06-14,3,12,1-2-4,9.3,42.81529642792303,33.51529642792303
2024-06-15,4,1,1-4-5,64.0,44.70930080880421,-19.29069919119579
2024-06-15,4,3,1-2-4,8.3,38.32852027306201,30.02852027306201
2024-06-15,4,4,1-2-5,6.5,47.96470306487064,41.46470306487064
2024-06-15,4,6,1-4-2,17.0,54.84961162402202,37.84961162402202
2024-06-15,4,9,1-3-4,8.1,44.936263375039374,36.83626337503937
2024-06-15,4,10,1-5-6,119.3,88.71275137174527,-30.587248628254727
2024-06-15,4,12,1-3-5,11.2,58.42668575776164,47.22668575776164
2024-06-16,5,5,1-6-4,11.0,128.0238011227658,117.0238011227658
2024-06-16,5,6,1-3-4,6.9,47.611130667111595,40.7111306671116
2024-06-16,5,7,1-3-6,37.9,73.8419082553939,35.941908255393905
2024-06-16,5,8,1-2-4,5.8,46.80619851909631,41.006198519096316
2024-06-16,5,9,1-4-5,35.3,64.23387632575795,28.93387632575795
2024-06-16,5,10,1-3-6,51.3,81.62754447927107,30.32754447927107
2024-06-16,5,12,1-3-4,17.8,51.922769295071866,34.12276929507186
2024-06-17,6,2,1-2-4,18.5,30.616394089192138,12.116394089192138
2024-06-17,6,3,1-3-6,11.0,60.96773199411114,49.96773199411114
2024-06-17,6,4,1-6-4,29.1,137.11566700791826,108.01566700791827
2024-06-17,6,5,1-3-2,13.6,47.20913221031359,33.60913221031359
2024-06-17,6,11,1-2-6,44.0,74.75551515895195,30.75551515895195
2024-06-17,6,12,1-6-5,114.3,150.11216381786218,35.812163817862185
2024-06-18,7,2,1-3-4,7.1,30.657292988555408,23.55729298855541
2024-06-18,7,3,1-2-6,28.3,65.88329654116758,37.583296541167584
2024-06-18,7,6,1-3-2,7.4,47.46169876657243,40.061698766572434
2024-06-18,7,8,1-3-4,28.6,47.17827808502648,18.578278085026476
2024-06-18,7,10,1-4-2,7.4,55.716637414178564,48.316637414178565
2024-06-18,7,11,1-4-6,26.5,78.61561795770302,52.11561795770302
2024-06-18,7,12,1-3-4,9.1,52.863366484534836,43.763366484534835
2024-06-26,1,4,1-2-3,44.0,43.101429839541474,-0.8985701604585259
2024-06-26,1,5,1-2-3,29.1,46.940843152961406,17.840843152961405
2024-06-26,1,6,1-2-3,12.3,51.05546765672012,38.755467656720114
2024-06-26,1,8,1-2-4,2.8,42.39780615304624,39.59780615304624
2024-06-26,1,9,1-2-4,9.1,46.13814220411716,37.03814220411716
2024-06-26,1,10,1-3-2,12.4,46.60336164551905,34.20336164551905
2024-06-26,1,11,1-3-2,8.1,47.218631344747116,39.118631344747115
2024-06-27,2,1,1-5-2,61.2,56.34171421710301,-4.858285782896992
2024-06-27,2,2,1-4-6,23.9,60.08268060528583,36.18268060528583
2024-06-27,2,4,1-3-6,43.8,61.46027779651691,17.660277796516915
2024-06-27,2,7,1-3-5,8.3,54.27835371293222,45.97835371293222
2024-06-27,2,9,1-2-3,17.4,46.48594886977837,29.08594886977837
2024-06-27,2,10,1-4-2,92.3,52.6991854852394,-39.6008145147606
2024-06-27,2,11,1-2-3,7.4,44.721538377730646,37.32153837773065
2024-06-28,3,1,1-3-2,14.9,35.2998018929989,20.3998018929989
2024-06-28,3,4,1-2-4,7.6,41.61951453373834,34.01951453373834
2024-06-28,3,7,1-3-2,46.5,50.61405812845722,4.1140581284572235
2024-06-28,3,8,1-3-6,40.0,64.09812064169535,24.098120641695346
2024-06-28,3,10,1-2-5,54.8,54.48786105471335,-0.3121389452866481
2024-06-28,3,11,1-4-5,13.4,67.34985056501685,53.94985056501685
2024-06-28,3,12,1-2-4,13.0,47.96798676639351,34.96798676639351
2024-06-29,4,1,1-4-3,111.7,43.817078897501375,-67.88292110249863
2024-06-29,4,5,1-2-4,9.0,39.675148504256875,30.675148504256875
2024-06-29,4,6,1-2-3,7.4,43.237434279781056,35.83743427978106
2024-06-29,4,7,1-5-4,367.7,74.78174373213221,-292.9182562678678
2024-06-29,4,8,1-2-5,24.9,53.77205923488982,28.872059234889818
2024-06-29,4,9,1-2-6,10.8,63.213362573654734,52.41336257365474
2024-06-29,4,10,1-5-6,32.2,85.58745785281279,53.38745785281279
2024-06-30,5,1,1-2-3,9.3,29.221271241140734,19.921271241140733
2024-06-30,5,4,1-6-3,46.0,126.81226467920759,80.81226467920759
2024-06-30,5,5,1-4-6,15.8,78.34211103398378,62.54211103398379
2024-06-30,5,7,1-3-4,45.8,50.72065305741143,4.920653057411435
2024-06-30,5,8,1-4-5,18.7,56.25505316086402,37.55505316086402
2024-06-30,5,11,1-3-2,12.6,51.347973713021844,38.74797371302184
2024-06-30,5,12,1-4-2,10.6,58.755687414035215,48.155687414035214
2024-07-01,6,1,1-4-3,22.4,43.39876939743289,20.998769397432895
2024-07-01,6,6,1-2-3,9.6,42.06578803209235,32.46578803209235
2024-07-01,6,7,1-6-3,15.1,130.3480067376525,115.2480067376525
2024-07-01,6,8,1-5-2,86.2,87.33181051474698,1.1318105147469737
2024-07-01,6,9,1-2-4,8.1,51.291601831496514,43.19160183149651
2024-07-01,6,12,1-4-6,46.2,86.5338994542638,40.3338994542638
2024-07-02,7,2,1-3-2,11.8,31.53185036919971,19.73185036919971
2024-07-02,7,3,1-3-4,24.3,41.06832036025004,16.76832036025004
2024-07-02,7,4,1-2-3,11.7,40.230126900997426,28.530126900997427
2024-07-02,7,6,1-2-6,18.7,70.68568779931539,51.985687799315386
2024-07-02,7,7,1-2-4,6.9,43.820279439453834,36.920279439453836
2024-07-02,7,8,1-3-4,8.3,45.87772174035109,37.577721740351095
2024-07-02,7,11,1-4-5,32.2,59.81195707319542,27.61195707319542
2024-07-02,7,12,1-3-2,20.1,49.857266095003446,29.757266095003445
2024-07-09,1,2,1-5-2,17.3,59.917221996521036,42.61722199652104
2024-07-09,1,3,1-5-3,13.6,74.03342424367081,60.43342424367081
2024-07-09,1,6,1-3-4,4.4,45.790147935717094,41.390147935717096
2024-07-09,1,7,1-2-6,12.4,70.20378300395168,57.803783003951686
2024-07-09,1,8,1-3-4,16.8,49.05293944216068,32.25293944216068
2024-07-09,1,9,1-6-3,77.4,133.25108255217225,55.851082552172244
2024-07-09,1,10,1-2-5,7.9,49.160586670316135,41.26058667031614
2024-07-09,1,11,1-3-4,8.5,45.376193109102786,36.876193109102786
2024-07-09,1,12,1-5-6,54.5,93.31782787398518,38.81782787398518
2024-07-10,2,3,1-3-4,9.5,50.89499147602397,41.39499147602397
2024-07-10,2,6,1-3-4,7.6,52.070538409482474,44.47053840948247
2024-07-10,2,7,1-3-5,43.2,49.31727644328543,6.1172764432854265
2024-07-10,2,8,1-2-4,5.6,52.39303623281867,46.79303623281867
2024-07-10,2,10,1-2-4,15.5,52.03919490682425,36.53919490682425
2024-07-10,2,11,1-2-6,12.0,71.92152649964797,59.92152649964797
2024-07-11,3,8,1-2-3,5.8,46.03469146366578,40.23469146366578
2024-07-11,3,9,1-2-3,6.1,54.76175244830921,48.66175244830921
2024-07-11,3,11,1-2-5,5.1,46.36472180986411,41.264721809864106
2024-07-11,3,12,1-5-3,13.5,87.83392410469294,74.33392410469294
2024-07-12,4,1,1-6-2,58.3,104.78542928300409,46.485429283004095
2024-07-12,4,6,1-3-2,14.4,58.166557197112446,43.76655719711245
2024-07-12,4,9,1-2-3,6.1,43.93720682522211,37.83720682522211
2024-07-12,4,10,1-5-2,6.0,82.46467289506698,76.46467289506698
2024-07-12,4,11,1-5-2,7.1,73.64826973638459,66.5482697363846
2024-07-12,4,12,1-3-5,13.0,46.69032924076882,33.69032924076882
2024-07-13,5,3,1-3-6,11.6,67.3347595965632,55.7347595965632
2024-07-13,5,4,1-4-5,83.0,70.90554434671888,-12.094455653281116
2024-07-13,5,5,1-3-6,11.0,77.6873952308682,66.6873952308682
2024-07-13,5,6,1-5-3,321.5,81.06876810301138,-240.4312318969886
2024-07-13,5,7,1-4-6,8.6,89.84952012575758,81.24952012575758
2024-07-13,5,9,1-3-4,8.3,45.99149304672196,37.69149304672196
2024-07-13,5,10,1-5-3,31.2,81.40092758367358,50.200927583673575
2024-07-13,5,11,1-3-4,10.6,51.18520530414216,40.58520530414216
2024-07-13,5,12,1-2-5,12.2,46.270468760790436,34.07046876079043
2024-07-14,6,1,1-5-2,165.0,68.97811916682925,-96.02188083317075
2024-07-14,6,2,1-5-2,35.0,61.05675108996977,26.056751089969772
2024-07-14,6,3,1-3-2,5.9,42.103231059343166,36.20323105934317
2024-07-14,6,4,1-2-5,35.6,46.462673206033585,10.862673206033584
2024-07-14,6,6,1-2-3,7.0,43.45103355475434,36.45103355475434
2024-07-14,6,10,1-2-4,27.0,43.22060184942972,16.22060184942972
2024-07-14,6,11,1-4-2,10.0,59.84261570305106,49.84261570305106
2024-07-14,6,12,1-3-6,12.6,65.45059338971299,52.85059338971299
2024-07-17,1,1,1-3-4,6.9,34.30159737175792,27.401597371757923
2024-07-17,1,5,1-6-4,49.0,150.16327554242298,101.16327554242298
2024-07-17,1,6,1-3-2,15.4,58.22416907451708,42.82416907451708
2024-07-17,1,8,1-2-4,3.8,48.7981358485942,44.9981358485942
2024-07-17,1,9,1-6-5,82.8,150.52563496229774,67.72563496229775
2024-07-17,1,10,1-2-3,7.5,48.75126927061656,41.25126927061656
2024-07-18,2,3,1-6-3,107.1,133.47858651887086,26.37858651887086
2024-07-18,2,6,1-3-4,4.6,39.12769326207831,34.52769326207831
2024-07-18,2,7,1-5-3,30.9,76.95157375305443,46.051573753054434
2024-07-19,3,6,1-3-4,8.8,53.387753756025155,44.58775375602515
2024-07-19,3,7,1-2-5,6.9,51.825103060262926,44.92510306026293
2024-07-19,3,8,1-3-4,14.4,44.8182535566199,30.418253556619902
2024-07-19,3,9,1-5-6,12.4,85.31124959508487,72.91124959508487
2024-07-19,3,10,1-2-6,6.6,59.086665958948196,52.486665958948194
2024-07-20,4,2,1-4-3,19.7,42.692295852006616,22.992295852006617
2024-07-20,4,8,1-6-3,150.5,121.16955827683557,-29.330441723164427
2024-07-20,4,9,1-2-5,53.3,57.559573627466555,4.259573627466558
2024-07-20,4,10,1-5-4,19.7,72.9918572519808,53.2918572519808
2024-07-20,4,11,1-2-6,16.9,69.47913355344471,52.57913355344471
2024-07-20,4,12,1-5-4,32.1,83.29162069107365,51.191620691073645
2024-07-21,5,1,1-5-3,71.5,68.7938616726499,-2.7061383273501036
2024-07-21,5,2,1-2-6,20.6,47.42293656221511,26.822936562215105
2024-07-21,5,8,1-4-3,19.0,68.63297795486434,49.632977954864344
2024-07-22,6,3,1-6-2,132.2,117.26835169778148,-14.931648302218505
2024-07-22,6,5,1-2-6,3.3,64.42235730168187,61.12235730168187
2024-07-22,6,6,1-4-3,9.5,61.13744354852295,51.63744354852295
2024-07-22,6,7,1-2-5,33.2,53.86831959328533,20.668319593285325
2024-07-22,6,8,1-4-2,6.6,56.82729882950209,50.22729882950209
2024-07-22,6,9,1-2-5,12.4,58.69440752018194,46.29440752018194
2024-07-22,6,10,1-3-4,12.2,46.6351132509688,34.4351132509688
2024-07-22,6,12,1-5-3,38.4,77.29936526597155,38.89936526597155
2024-08-01,1,4,1-2-3,19.1,49.69969854732205,30.59969854732205
2024-08-01,1,5,1-4-2,31.7,64.08364626161755,32.38364626161754
2024-08-01,1,7,1-4-2,17.4,59.135104325585125,41.73510432558513
2024-08-01,1,9,1-4-5,17.2,62.738947217564956,45.53894721756495
2024-08-01,1,12,1-3-2,10.3,48.34543405791609,38.04543405791608
2024-08-02,2,1,1-2-3,9.3,33.004778914939344,23.704778914939343
2024-08-02,2,5,1-2-3,8.9,45.70553114469097,36.805531144690974
2024-08-02,2,8,1-2-4,9.1,47.175075265168516,38.075075265168515
2024-08-02,2,9,1-4-3,34.2,60.087937037751644,25.88793703775164
2024-08-02,2,12,1-2-4,9.1,47.04505651183046,37.94505651183046
2024-08-03,3,7,1-4-2,6.8,57.707512273614014,50.90751227361402
2024-08-03,3,9,1-4-2,9.5,56.06982369572879,46.56982369572879
2024-08-03,3,10,1-6-2,55.2,139.08594078872628,83.88594078872627
2024-08-04,4,2,1-2-5,9.6,37.96776323088577,28.36776323088577
2024-08-04,4,3,1-2-4,30.3,44.503654907622426,14.203654907622425
2024-08-04,4,4,1-2-3,10.5,45.26728847451511,34.76728847451511
2024-08-04,4,5,1-5-2,14.5,72.71652291260453,58.21652291260453
2024-08-04,4,6,1-3-2,5.6,40.18043099379934,34.58043099379934
2024-08-04,4,10,1-2-4,4.6,50.46479731243441,45.86479731243441
2024-08-04,4,12,1-3-4,21.7,48.8400323518136,27.1400323518136
2024-08-05,5,2,1-4-2,6.9,38.01162230487311,31.11162230487311
2024-08-05,5,3,1-3-4,5.7,43.920262700794034,38.22026270079403
2024-08-05,5,6,1-2-3,3.8,40.39763685400299,36.59763685400299
2024-08-05,5,7,1-2-3,7.2,38.11837349891084,30.918373498910842
2024-08-05,5,10,1-2-4,9.0,43.35555204343713,34.35555204343713
2024-08-05,5,12,1-2-6,8.0,71.88775043922733,63.88775043922733
2024-08-06,6,3,1-2-4,29.9,43.465897179759835,13.565897179759837
2024-08-06,6,4,1-2-3,8.5,41.383148996364206,32.883148996364206
2024-08-06,6,7,1-2-4,5.9,40.57359147908262,34.673591479082624
2024-08-06,6,8,1-3-2,31.3,46.323443969082106,15.023443969082106
2024-08-06,6,12,1-2-5,34.1,57.78476764014502,23.68476764014502
2024-08-09,1,1,1-6-2,278.7,98.40519582114891,-180.29480417885108
2024-08-09,1,3,1-3-6,12.8,56.755089851703886,43.95508985170389
2024-08-09,1,5,1-3-2,11.6,49.27924302145339,37.67924302145339
2024-08-09,1,7,1-4-2,8.3,54.67107470038533,46.371074700385336
2024-08-09,1,8,1-2-3,5.7,39.98283239302619,34.28283239302619
2024-08-09,1,11,1-2-3,10.0,43.04800717031805,33.04800717031805
2024-08-10,2,1,1-4-6,12.5,60.615901316619265,48.115901316619265
2024-08-10,2,4,1-6-2,62.8,116.52261409449655,53.72261409449655
2024-08-10,2,7,1-4-5,23.7,59.3188467111665,35.6188467111665
2024-08-10,2,8,1-3-2,19.6,47.054465916737975,27.454465916737973
2024-08-10,2,9,1-3-2,12.8,40.61084288829429,27.810842888294292
2024-08-10,2,11,1-2-6,6.9,65.13499371663652,58.23499371663652
2024-08-11,3,2,1-2-3,18.1,30.484648988872678,12.384648988872677
2024-08-11,3,3,1-5-3,39.3,72.02038308122964,32.72038308122964
2024-08-11,3,5,1-3-5,50.3,49.52487244795385,-0.7751275520461505
2024-08-11,3,6,1-3-5,20.4,60.51206586167921,40.11206586167921
2024-08-11,3,7,1-4-2,25.5,52.84578713313984,27.345787133139837
2024-08-11,3,8,1-2-4,5.3,51.28983562286491,45.989835622864916
2024-08-11,3,9,1-2-3,10.5,42.07650423880541,31.576504238805413
2024-08-11,3,11,1-2-4,8.1,43.185971602710424,35.08597160271042
2024-08-11,3,12,1-5-4,136.6,86.88803932173123,-49.71196067826877
2024-08-12,4,1,1-2-4,7.3,28.19105745646036,20.89105745646036
2024-08-12,4,3,1-6-3,74.5,132.02281527004465,57.522815270044646
2024-08-12,4,5,1-3-5,17.1,50.45064062294501,33.35064062294501
2024-08-12,4,6,1-3-2,14.1,42.02210221925418,27.922102219254178
2024-08-12,4,7,1-6-2,15.1,134.17012929838472,119.07012929838473
2024-08-12,4,8,1-4-5,15.4,59.442660843010906,44.04266084301091
2024-08-12,4,9,1-4-3,33.1,59.615352822841324,26.515352822841322
2024-08-16,1,1,1-4-5,37.1,44.464557584624636,7.3645575846246345
2024-08-16,1,5,1-2-6,15.9,69.44539341190652,53.545393411906524
2024-08-17,2,1,1-3-4,27.9,35.338462464909504,7.438462464909506
2024-08-17,2,2,1-2-4,15.4,32.03501057592983,16.635010575929833
2024-08-17,2,3,1-3-4,9.4,39.70984460393926,30.30984460393926
2024-08-17,2,4,1-3-5,15.8,50.06273835425228,34.26273835425228
2024-08-17,2,5,1-4-3,7.1,56.26225179168121,49.16225179168121
2024-08-17,2,7,1-3-6,41.7,73.39608190034902,31.696081900349014
2024-08-17,2,8,1-4-2,6.8,62.85683297945412,56.05683297945412
2024-08-17,2,10,1-3-5,11.4,56.902262836587916,45.50226283658792
2024-08-17,2,12,1-4-2,31.0,67.64104644328262,36.64104644328262
2024-08-18,3,4,1-3-5,7.6,49.80285820166146,42.202858201661456
2024-08-18,3,6,1-2-4,14.7,44.04837136637369,29.348371366373694
2024-08-18,3,8,1-5-2,32.6,70.18178779451814,37.58178779451814
2024-08-18,3,10,1-2-3,7.1,49.7698578351941,42.6698578351941
2024-08-18,3,11,1-5-2,13.4,79.52807126966061,66.12807126966061
2024-08-19,4,1,1-3-5,25.2,35.25045279068881,10.050452790688812
2024-08-19,4,3,1-4-3,16.8,54.02005127278187,37.22005127278187
2024-08-19,4,7,1-2-3,22.3,47.86157486534461,25.561574865344607
2024-08-19,4,8,1-3-2,9.0,44.62566900028118,35.62566900028118
2024-08-19,4,9,1-2-3,6.4,45.437839979765506,39.03783997976551
2024-08-19,4,10,1-6-4,37.0,143.81460789865415,106.81460789865415
2024-08-19,4,12,1-5-4,23.4,89.37339497665671,65.97339497665672
2024-08-20,5,1,1-3-6,104.9,45.413660291207904,-59.4863397087921
2024-08-20,5,2,1-3-2,20.2,32.17182176151456,11.971821761514558
2024-08-20,5,5,1-2-4,24.9,42.63360347206584,17.733603472065845
2024-08-20,5,6,1-3-4,5.0,46.67010058231385,41.67010058231385
2024-08-20,5,7,1-3-6,8.3,63.44928106678656,55.14928106678656
2024-08-20,5,8,1-2-3,5.4,48.27983185071133,42.879831850711334
2024-08-20,5,9,1-4-2,18.7,65.76902590293716,47.069025902937156
2024-08-20,5,10,1-2-4,7.0,44.59626047485118,37.59626047485118
2024-08-20,5,11,1-2-3,7.4,48.35730763500035,40.957307635000355
2024-08-20,5,12,1-2-5,46.0,54.281683191138946,8.281683191138946
2024-08-21,6,1,1-3-6,13.7,47.00136058916788,33.301360589167885
2024-08-21,6,2,1-5-3,48.5,54.94375271126602,6.443752711266022
2024-08-21,6,3,1-5-6,16.7,76.4941828853366,59.794182885336596
2024-08-21,6,4,1-5-2,13.8,76.06008444613856,62.26008444613856
2024-08-21,6,5,1-3-2,6.3,46.7980579407408,40.4980579407408
2024-08-21,6,6,1-4-3,9.6,60.41277513783295,50.81277513783295
2024-08-21,6,10,1-2-5,7.2,51.6288643128399,44.4288643128399
2024-08-21,6,11,1-2-3,6.8,50.40351718604571,43.603517186045714
2024-08-21,6,12,1-4-2,11.3,56.09012480858827,44.790124808588274
2024-08-27,1,1,1-3-6,18.6,51.617954674655174,33.01795467465517
2024-08-27,1,3,1-2-5,23.7,50.133453658805514,26.433453658805515
2024-08-27,1,8,1-2-3,22.3,45.49311763854239,23.193117638542386
2024-08-27,1,9,1-4-2,37.6,64.63679053693578,27.036790536935776
2024-08-27,1,11,1-3-4,21.3,50.32751020945274,29.02751020945274
2024-08-27,1,12,1-4-6,33.5,79.82274225273055,46.32274225273055
2024-08-28,2,7,1-6-4,141.2,137.50295049186718,-3.6970495081328067
2024-08-28,2,9,1-3-4,13.1,52.74188670011907,39.641886700119066
2024-08-28,2,10,1-2-4,14.4,45.96923348268879,31.569233482688794
2024-08-29,3,2,1-4-6,23.2,64.06957529324633,40.86957529324633
2024-08-29,3,4,1-3-6,25.4,63.34483902441514,37.94483902441514
2024-08-29,3,5,1-3-2,13.9,42.62679847660126,28.72679847660126
2024-08-29,3,10,1-3-6,23.8,65.92276029443701,42.122760294437015
2024-08-29,3,11,1-3-2,16.3,56.20212468422176,39.90212468422176
2024-08-29,3,12,1-3-2,17.0,52.50598181385405,35.50598181385405
2024-08-30,4,6,1-5-2,28.0,86.64131629356697,58.64131629356697
2024-08-30,4,7,1-6-4,70.6,119.56704994603794,48.967049946037946
2024-08-30,4,8,1-3-6,47.1,67.88991571012076,20.78991571012076
2024-08-30,4,9,1-2-5,16.0,46.1829290043501,30.1829290043501
2024-08-30,4,11,1-3-2,18.0,51.404953303379685,33.404953303379685
2024-08-30,4,12,1-4-2,30.9,54.63280054119582,23.73280054119582
2024-08-31,5,1,1-4-2,17.5,35.64750227264714,18.147502272647138
2024-08-31,5,2,1-2-3,9.7,32.68072910701976,22.98072910701976
