開催日,レース,実際3連単,予測3連単,予測確率,的中,TOP10
2025-07-12,6,3-4-1,4-6-3,0.06932063031275226,False,4-6-3(0.0693) / 4-3-6(0.0685) / 4-6-5(0.0600) / 4-3-5(0.0573) / 4-5-6(0.0567) / 4-5-3(0.0548) / 4-6-1(0.0401) / 4-3-1(0.0383) / 4-1-6(0.0347) / 4-6-2(0.0339)
2025-07-12,7,2-5-1,6-4-2,0.12058784681006993,False,6-4-2(0.1206) / 6-4-1(0.1065) / 6-2-4(0.0854) / 6-1-4(0.0725) / 4-6-2(0.0722) / 4-6-1(0.0638) / 2-6-4(0.0452) / 6-2-1(0.0405) / 6-1-2(0.0390) / 1-6-4(0.0378)
2025-07-12,8,1-3-4,1-3-4,0.1791858354451275,True,1-3-4(0.1792) / 1-4-3(0.1701) / 3-1-4(0.0751) / 4-1-3(0.0704) / 1-3-2(0.0632) / 1-4-2(0.0556) / 1-2-3(0.0426) / 1-2-4(0.0394) / 3-1-2(0.0265) / 4-1-2(0.0230)
2025-07-12,9,1-5-2,4-1-6,0.06705875860835799,False,4-1-6(0.0671) / 4-6-1(0.0601) / 4-1-5(0.0569) / 4-5-1(0.0481) / 1-4-6(0.0481) / 6-4-1(0.0409) / 1-4-5(0.0408) / 4-6-5(0.0403) / 4-5-6(0.0381) / 5-4-1(0.0318)
2025-07-12,10,1-4-2,1-4-5,0.07377766533876198,False,1-4-5(0.0738) / 1-4-3(0.0697) / 4-1-5(0.0572) / 1-5-4(0.0559) / 4-1-3(0.0541) / 1-3-4(0.0519) / 5-1-4(0.0379) / 3-1-4(0.0349) / 4-5-1(0.0314) / 1-5-3(0.0299)
2025-07-12,11,2-6-4,1-2-6,0.10747244025928795,False,1-2-6(0.1075) / 2-1-6(0.0769) / 1-6-2(0.0758) / 1-2-4(0.0660) / 2-1-4(0.0472) / 6-1-2(0.0469) / 1-4-2(0.0411) / 2-6-1(0.0354) / 1-2-5(0.0343) / 6-2-1(0.0306)
2025-07-12,12,1-2-3,2-3-6,0.1077727862797081,False,2-3-6(0.1078) / 2-6-3(0.0991) / 3-2-6(0.0695) / 6-2-3(0.0618) / 2-3-5(0.0586) / 2-6-5(0.0467) / 2-5-3(0.0436) / 3-2-5(0.0378) / 2-5-6(0.0378) / 3-6-2(0.0348)
2025-07-13,1,4-1-6,3-4-6,0.07070047818252084,False,3-4-6(0.0707) / 3-6-4(0.0658) / 3-4-5(0.0558) / 4-3-6(0.0480) / 3-5-4(0.0478) / 3-6-5(0.0447) / 6-3-4(0.0433) / 3-5-6(0.0411) / 4-3-5(0.0379) / 5-3-4(0.0301)
2025-07-13,3,3-2-4,2-1-5,0.023010002355694243,False,2-1-5(0.0230) / 2-1-3(0.0228) / 2-5-1(0.0222) / 2-3-1(0.0219) / 2-5-3(0.0197) / 2-3-5(0.0196) / 1-2-5(0.0193) / 1-2-3(0.0191) / 2-1-6(0.0190) / 5-2-1(0.0182)
2025-07-13,4,3-1-5,3-2-5,0.08811013727828443,False,3-2-5(0.0881) / 3-5-2(0.0768) / 2-3-5(0.0693) / 5-3-2(0.0565) / 3-2-1(0.0536) / 2-5-3(0.0432) / 2-3-1(0.0421) / 5-2-3(0.0404) / 3-1-2(0.0395) / 3-5-1(0.0367)
