開催日,日目,レース,参加判定,予測ROI,実際ROI,購入金額,払戻金,購入点数,購入15点,的中有無,実際3連単,実際オッズ
2025-02-04,1,3,参加,398.9226916889217,0.0,1500,0.0,15,6-1-3;5-3-6;3-6-5;6-3-5;6-5-3;6-3-1;6-3-4;6-2-3;5-3-4;3-2-5;6-2-5;6-3-2;3-5-2;5-2-1;3-2-1,0,4-3-5,375.1
2025-02-04,1,4,参加,502.02410708694896,0.0,1500,0.0,15,6-2-5;6-5-3;6-3-5;2-5-6;6-5-2;5-6-3;6-2-3;2-6-3;3-6-2;5-2-6;3-2-6;6-3-2;3-6-5;6-2-1;6-1-3,0,2-1-5,32.2
2025-02-04,1,5,参加,470.690312505585,0.0,1500,0.0,15,6-5-4;5-3-6;5-4-3;6-5-3;6-3-4;6-3-5;5-2-6;5-4-2;6-2-4;5-3-4;5-6-3;6-4-3;5-6-2;5-2-3;2-6-5,0,1-6-3,103.7
2025-02-04,1,6,参加,461.8237269603319,0.0,1500,0.0,15,6-2-1;5-2-1;2-6-5;5-1-2;5-2-6;5-6-1;5-2-4;6-2-5;2-6-3;2-5-6;2-5-1;5-6-2;6-1-2;2-5-4;3-2-1,0,4-2-5,264.4
2025-02-04,1,8,参加,748.7610580289652,0.0,1500,0.0,15,6-1-5;6-5-1;6-1-3;6-3-1;6-1-2;5-6-1;6-2-1;6-1-4;6-5-3;6-4-1;6-5-4;6-2-5;6-3-5;2-6-1;5-3-6,0,2-1-5,51.4
2025-02-04,1,11,参加,469.36840097031205,0.0,1500,0.0,15,2-6-1;6-2-4;6-1-3;6-2-1;5-1-2;6-4-1;5-2-1;6-1-4;6-1-2;4-6-2;5-1-6;5-2-6;5-6-2;6-1-5;5-6-1,0,4-5-6,58.9
2025-02-04,1,12,参加,646.3225297847514,0.0,1500,0.0,15,5-6-1;6-5-1;6-1-5;6-2-5;6-5-4;5-2-6;2-5-6;5-1-2;5-1-6;6-5-3;5-1-4;5-2-1;6-5-2;5-3-1;2-5-1,0,1-5-2,28.9
2025-02-06,2,1,参加,598.3868550688356,0.0,1500,0.0,15,6-2-5;2-6-4;6-5-1;2-5-4;6-4-1;6-5-4;5-2-4;5-4-2;6-2-1;6-4-2;6-1-2;6-1-5;2-4-6;5-6-2;2-6-1,0,3-2-1,184.6
2025-02-06,2,2,参加,666.0936895617625,0.0,1500,0.0,15,6-5-4;6-2-4;6-5-3;6-4-2;4-6-3;6-4-3;6-3-5;6-2-3;6-3-4;6-2-5;5-3-6;6-4-5;6-5-2;6-4-1;5-6-2,0,2-1-3,32.0
2025-02-06,2,3,参加,522.1908094577111,0.0,1500,0.0,15,6-5-4;5-2-4;4-2-5;5-4-1;2-5-4;5-4-2;5-6-2;5-3-4;5-4-3;4-5-2;6-5-2;6-2-5;5-1-4;5-3-6;6-4-5,0,1-2-4,16.6
2025-02-06,2,4,参加,599.428426554662,0.0,1500,0.0,15,6-2-4;6-2-3;6-5-4;6-4-2;6-3-4;6-5-3;2-5-6;6-3-5;4-6-2;6-5-2;6-2-5;4-2-6;6-3-2;6-4-3;5-6-2,0,6-1-3,89.6
2025-02-06,2,5,参加,319.7486166617835,0.0,1500,0.0,15,6-1-3;2-5-3;3-2-1;2-3-1;2-5-1;5-2-1;3-5-1;6-1-2;3-2-6;5-3-2;2-3-6;5-1-2;6-3-1;2-6-1;3-6-1,0,1-2-5,8.2
2025-02-06,2,6,参加,621.3161242865455,4685.333333333333,1500,70280.0,15,6-3-4;3-6-4;6-4-3;6-2-3;6-1-3;4-3-6;6-3-1;4-6-3;6-2-4;6-3-2;6-4-1;4-3-2;2-3-6;4-3-1;4-2-6,1,6-2-4,702.8
2025-02-06,2,7,参加,581.1782384412722,0.0,1500,0.0,15,6-2-1;5-6-1;6-4-1;6-2-4;6-2-3;6-3-4;6-1-4;6-3-5;2-6-5;6-5-3;6-4-3;6-5-1;6-5-4;6-3-2;6-4-2,0,1-4-6,50.2
2025-02-06,2,8,参加,293.40207119853835,0.0,1500,0.0,15,6-1-4;5-2-4;6-1-3;5-4-3;4-3-1;6-1-2;5-4-1;4-1-3;6-4-1;4-2-1;3-4-1;6-2-4;5-1-4;4-5-3;3-1-4,0,1-2-5,24.8
2025-02-06,2,10,参加,431.1862163052825,0.0,1500,0.0,15,5-2-1;6-1-2;5-3-2;2-5-1;5-2-4;6-2-5;6-2-1;5-2-6;6-5-1;3-5-2;6-1-3;5-3-1;5-4-2;3-5-1;5-6-1,0,1-2-3,6.8
2025-02-06,2,11,参加,398.56072136615717,0.0,1500,0.0,15,6-1-2;6-5-1;5-2-1;6-2-5;4-6-2;6-2-4;5-4-2;6-1-4;6-4-1;6-1-3;6-2-1;6-3-1;5-4-3;5-1-6;6-1-5,0,1-2-3,22.2
2025-02-06,2,12,参加,396.0515776189594,0.0,1500,0.0,15,6-1-4;6-4-1;6-3-4;6-3-1;6-5-4;6-4-2;6-2-1;5-2-4;6-1-5;4-6-1;5-6-1;6-2-4;6-4-3;4-2-6;2-6-4,0,1-2-5,9.2
2025-02-07,3,1,参加,223.79403714407022,0.0,1500,0.0,15,5-1-4;2-5-4;4-2-1;5-4-1;5-2-1;4-2-5;4-1-5;2-4-1;5-2-4;3-5-4;2-5-1;4-3-1;1-5-4;2-4-5;4-1-2,0,1-4-3,23.5
2025-02-07,3,2,参加,517.6314163512028,1757.3333333333335,1500,26360.000000000004,15,2-6-5;6-2-5;6-2-4;2-5-4;6-1-2;6-5-2;6-5-4;2-5-6;6-2-1;2-5-3;6-5-3;5-2-6;2-3-6;6-4-2;6-2-3,1,2-5-4,263.6
2025-02-07,3,3,参加,610.3493216117743,0.0,1500,0.0,15,6-3-1;6-3-5;6-3-4;6-1-3;5-3-4;6-5-3;3-6-1;5-3-6;3-2-6;3-6-2;3-1-6;6-3-2;3-5-1;6-4-3;3-4-1,0,1-3-6,20.0
2025-02-07,3,4,参加,840.2597971669315,0.0,1500,0.0,15,6-3-5;6-3-4;6-2-3;6-5-3;6-3-1;6-3-2;6-4-3;6-5-4;6-2-5;5-3-6;3-2-6;6-5-2;6-4-2;4-6-3;6-2-1,0,4-6-5,171.8
2025-02-07,3,5,参加,786.478243939077,334.0,1500,5010.0,15,6-5-4;6-5-3;6-1-5;6-3-5;6-5-1;6-2-5;5-6-1;6-5-2;5-6-4;5-6-3;6-1-4;5-2-6;2-6-5;6-4-1;2-5-6,1,5-6-1,50.1
2025-02-07,3,6,参加,654.6602083738522,0.0,1500,0.0,15,6-5-4;6-5-1;5-6-4;6-5-3;6-3-5;5-2-6;6-2-4;3-6-5;2-6-5;5-3-6;5-4-6;6-3-1;6-5-2;5-6-1;6-4-1,0,1-4-6,43.4
2025-02-08,4,1,参加,367.6909682184705,0.0,1500,0.0,15,6-3-1;6-1-3;6-1-4;3-1-6;3-6-5;1-6-3;3-6-1;5-3-4;6-1-2;4-3-1;6-3-4;3-5-1;6-4-1;3-4-1;6-1-5,0,1-2-6,87.1
2025-02-08,4,2,参加,400.90369613887543,0.0,1500,0.0,15,3-6-2;3-2-6;2-6-3;6-3-1;6-3-2;5-2-3;3-2-1;6-1-3;2-3-1;3-6-5;2-6-1;4-2-3;3-5-2;6-2-1;5-2-1,0,1-2-3,7.5
2025-02-08,4,3,参加,478.55750348897305,0.0,1500,0.0,15,6-3-1;3-5-1;5-3-1;5-3-4;4-3-1;6-3-4;6-1-3;5-3-6;3-6-1;3-6-5;3-4-1;4-3-6;6-3-5;4-1-3;3-5-4,0,1-2-3,22.1
2025-02-08,4,4,参加,342.27806805252624,0.0,1500,0.0,15,2-6-4;6-1-2;2-4-5;2-4-6;2-5-4;5-2-4;5-2-1;6-2-4;5-4-2;4-6-2;6-4-2;4-2-1;6-2-1;6-1-3;5-2-3,0,1-2-3,7.3
2025-02-08,4,5,参加,589.6431958651743,0.0,1500,0.0,15,5-2-4;2-5-4;2-6-4;2-4-5;5-4-2;2-6-5;6-2-5;5-2-1;5-2-6;6-2-4;2-6-1;4-2-5;2-4-1;5-2-3;6-1-2,0,4-2-6,40.5
2025-02-08,4,6,参加,401.30541252314947,0.0,1500,0.0,15,5-2-1;5-6-1;2-5-1;5-1-4;6-1-2;5-2-3;5-4-1;5-4-2;6-2-1;2-6-1;5-1-2;5-3-1;3-2-1;5-1-6;5-2-6,0,4-5-1,71.3
2025-02-08,4,7,参加,574.9870271666941,0.0,1500,0.0,15,6-5-1;5-6-1;6-1-5;6-1-2;5-2-1;2-6-1;6-3-1;6-4-1;6-1-4;6-2-1;5-2-6;5-1-6;2-5-6;5-6-2;6-2-4,0,2-1-4,45.3
2025-02-08,4,8,参加,459.9066416754697,0.0,1500,0.0,15,6-2-1;5-6-1;6-1-3;6-1-2;6-3-1;6-1-5;6-2-5;5-2-6;2-5-6;5-2-1;6-3-2;5-3-6;2-6-3;5-1-2;3-6-5,0,3-1-2,53.3
2025-02-08,4,9,参加,348.8653160934669,0.0,1500,0.0,15,6-3-1;6-1-3;5-6-1;5-3-1;6-1-5;6-4-1;3-5-1;6-2-1;6-1-2;5-3-4;5-3-2;5-2-3;3-6-2;6-3-5;5-1-2,0,1-3-2,12.1
2025-02-08,4,10,参加,346.3284292480914,0.0,1500,0.0,15,5-4-3;4-3-1;4-1-3;3-4-1;5-3-1;5-3-4;5-4-1;4-3-5;5-1-4;6-1-3;4-5-3;3-5-4;3-5-1;6-3-1;3-1-5,0,1-4-5,16.1
2025-02-08,4,11,参加,370.44499081539306,0.0,1500,0.0,15,3-2-6;5-3-6;6-5-3;6-3-5;3-6-5;5-3-2;6-5-1;2-5-6;5-6-3;5-2-3;3-6-2;5-6-2;5-2-1;6-1-2;6-5-2,0,3-1-5,37.0
2025-02-09,5,2,参加,395.09859809436875,0.0,1500,0.0,15,2-5-4;4-2-1;2-5-1;5-2-3;6-2-1;2-5-3;6-1-2;2-3-1;5-2-4;2-6-1;2-4-1;3-2-1;2-6-4;4-2-3;5-4-2,0,1-3-2,14.9
2025-02-09,5,3,参加,628.3876846230813,0.0,1500,0.0,15,2-5-4;5-4-2;6-2-4;5-2-4;6-3-4;5-6-4;5-3-4;3-6-5;2-4-6;2-6-4;6-5-4;6-4-2;5-2-6;5-2-3;5-4-3,0,1-2-3,11.7
2025-02-09,5,4,参加,392.1757325829094,0.0,1500,0.0,15,5-3-4;6-3-4;3-6-4;4-6-3;3-6-2;4-2-3;4-3-5;6-4-3;5-4-3;4-2-5;3-2-6;3-2-4;5-6-4;4-3-6;4-6-2,0,2-1-4,33.4
2025-02-09,5,5,参加,524.5478360157301,0.0,1500,0.0,15,5-2-6;6-2-5;2-6-5;6-5-4;2-5-4;6-2-4;5-2-4;2-5-6;4-2-5;5-6-4;6-5-2;5-4-2;5-2-3;2-5-3;4-6-5,0,2-1-5,21.7
2025-02-09,5,6,参加,344.550495760893,0.0,1500,0.0,15,6-3-1;6-2-1;6-1-5;3-6-1;2-6-1;3-6-5;4-6-2;3-6-2;6-5-3;6-3-5;3-2-1;6-2-3;6-3-4;6-4-1;6-5-4,0,2-6-3,385.6
2025-02-09,5,7,参加,403.8138710231378,0.0,1500,0.0,15,6-5-4;5-4-3;5-4-1;4-5-2;4-5-6;4-2-1;2-5-4;6-4-1;5-4-2;4-6-5;4-5-1;4-2-5;4-6-2;6-4-5;6-4-2,0,1-2-4,9.0
2025-02-09,5,8,参加,532.8362465810353,0.0,1500,0.0,15,6-1-3;6-3-1;5-3-6;6-5-3;6-3-5;6-1-4;6-4-1;6-1-5;6-2-1;3-6-1;3-6-5;6-5-4;5-6-1;6-3-4;5-2-6,0,1-3-4,15.9
2025-02-09,5,9,参加,645.2692504027252,0.0,1500,0.0,15,2-6-5;2-5-6;5-2-6;6-5-2;5-2-1;5-2-3;5-6-2;5-3-2;5-6-1;6-2-5;2-5-1;5-2-4;6-2-1;6-5-1;5-3-6,0,1-5-2,22.4
2025-02-09,5,10,参加,841.5937105954065,0.0,1500,0.0,15,3-6-5;5-3-6;6-5-3;6-3-5;3-5-6;5-3-4;6-3-1;6-5-1;6-3-4;6-1-3;6-2-5;6-5-4;5-3-2;5-6-4;5-6-1,0,1-2-3,7.3
2025-02-09,5,11,参加,539.1514523319728,0.0,1500,0.0,15,6-3-1;3-6-1;6-4-1;6-1-3;6-1-4;3-6-2;4-6-1;6-3-4;1-6-3;6-4-3;3-1-6;4-6-3;6-1-5;6-1-2;1-3-6,0,2-1-4,100.3
2025-02-10,6,2,参加,482.9710774109148,0.0,1500,0.0,15,6-2-4;2-6-5;2-4-3;6-2-1;2-5-6;2-5-4;2-4-6;4-2-1;2-3-4;5-2-4;2-6-3;2-5-3;2-4-5;2-6-4;2-4-1,0,1-4-5,38.4
2025-02-10,6,3,参加,492.56732310251977,0.0,1500,0.0,15,6-3-5;6-5-3;6-1-5;6-5-4;6-4-1;6-5-1;6-3-4;5-6-1;5-3-6;6-2-1;5-6-3;2-5-6;6-3-2;3-5-6;5-6-2,0,2-4-5,245.7
2025-02-10,6,4,参加,471.5682249913141,0.0,1500,0.0,15,6-2-1;5-2-6;6-1-3;2-6-1;6-5-2;5-6-1;3-6-2;6-2-5;6-1-2;6-1-5;6-5-3;5-6-2;6-3-5;2-5-6;3-2-6,0,1-4-6,62.6
2025-02-10,6,5,参加,494.80901886590243,0.0,1500,0.0,15,6-2-5;6-5-4;2-6-5;6-4-2;2-5-4;5-3-4;5-2-3;6-5-2;6-2-3;5-2-6;6-3-4;6-5-3;5-3-6;5-4-2;6-3-5,0,1-2-4,23.6
2025-02-10,6,6,参加,616.6368881803539,0.0,1500,0.0,15,6-5-4;5-6-4;5-3-4;4-6-5;5-4-3;5-4-1;5-4-6;3-4-5;4-5-3;6-4-5;6-5-1;5-3-6;3-5-4;4-5-1;4-3-5,0,4-1-5,17.2
2025-02-10,6,7,参加,408.9102309576235,0.0,1500,0.0,15,2-5-4;5-2-4;6-2-5;6-1-2;4-2-5;6-2-4;4-2-1;5-2-1;2-5-1;5-2-6;2-6-5;2-6-4;4-6-2;2-4-5;5-4-2,0,1-2-4,9.7
2025-02-10,6,8,参加,419.09541860208276,0.0,1500,0.0,15,5-4-3;4-5-3;3-4-6;3-5-4;3-4-5;5-3-4;6-5-4;6-3-1;4-3-6;4-3-5;5-6-4;5-2-4;3-6-5;5-4-6;4-6-3,0,1-3-4,10.2
2025-02-10,6,9,参加,504.8377643504666,0.0,1500,0.0,15,6-3-4;6-2-4;3-6-2;6-3-1;3-2-6;6-1-3;2-6-3;3-6-4;2-6-4;6-4-3;2-6-1;4-6-3;2-4-6;6-2-1;6-4-1,0,1-2-3,7.8
2025-02-10,6,10,参加,594.9157786893037,0.0,1500,0.0,15,6-1-3;6-2-3;6-1-2;5-6-1;3-2-6;5-2-3;2-5-6;5-2-1;6-2-5;3-6-2;6-5-3;6-3-5;6-2-1;6-1-5;3-6-1,0,1-2-4,22.0
2025-02-10,6,11,参加,279.13346273064997,0.0,1500,0.0,15,6-1-3;5-4-3;6-3-1;5-3-1;5-3-4;4-3-1;3-2-1;3-4-1;3-6-1;5-2-4;2-3-1;6-5-1;3-2-4;5-3-6;2-5-1,0,1-3-4,7.6
2025-02-10,6,12,参加,659.1139676374165,0.0,1500,0.0,15,6-3-4;6-2-4;3-6-2;6-2-1;6-4-1;6-5-4;6-5-3;6-3-5;6-4-2;6-1-4;2-6-3;2-6-5;6-5-2;6-3-1;6-3-2,0,1-4-5,26.5
2025-02-13,1,2,参加,421.0010437020279,0.0,1500,0.0,15,6-4-3;4-6-1;6-4-1;4-1-6;6-4-2;6-1-4;4-3-6;6-3-4;4-6-3;4-2-3;4-1-3;6-2-4;2-4-6;6-2-1;4-6-2,0,1-3-2,18.7
2025-02-13,1,3,参加,441.394358342422,0.0,1500,0.0,15,6-3-5;6-5-3;5-3-2;6-2-3;5-3-6;5-6-3;5-3-4;3-5-2;2-6-5;6-3-4;6-2-5;6-3-2;6-5-4;4-5-3;5-3-1,0,2-6-4,185.2
2025-02-13,1,4,参加,476.1001973486711,0.0,1500,0.0,15,6-1-5;6-5-1;6-3-1;5-3-1;6-5-3;6-5-4;3-6-5;3-5-1;6-1-4;6-3-5;3-6-1;5-6-1;6-2-1;6-1-2;6-4-1,0,1-3-2,38.7
2025-02-13,1,5,参加,308.14808877731224,0.0,1500,0.0,15,2-6-1;2-5-4;5-4-2;3-2-4;3-2-1;3-2-5;6-1-2;6-2-1;6-2-5;2-4-1;2-6-3;4-2-5;5-2-6;5-2-1;6-2-4,0,2-5-6,83.7
2025-02-13,1,6,参加,457.19365647871336,0.0,1500,0.0,15,5-4-2;5-4-1;5-4-3;2-4-5;5-2-4;5-3-4;5-1-4;4-5-2;4-2-5;2-6-4;2-4-3;3-4-6;2-5-4;4-2-1;4-2-6,0,1-4-3,6.7
2025-02-13,1,7,参加,589.3074132343465,0.0,1500,0.0,15,6-4-1;6-5-4;6-4-2;2-6-4;4-6-2;6-2-4;5-4-2;5-6-1;5-6-4;6-5-1;6-1-4;6-4-3;2-4-6;6-3-4;2-5-4,0,1-4-2,15.7
2025-02-13,1,8,参加,249.84260527815732,0.0,1500,0.0,15,4-2-1;5-1-4;5-1-2;5-2-1;5-4-2;2-5-1;5-2-4;3-2-1;4-1-2;2-1-4;3-1-2;2-5-4;5-4-1;3-4-2;2-3-1,0,1-2-4,3.3
2025-02-13,1,9,参加,372.99171038650627,0.0,1500,0.0,15,5-3-1;3-5-2;5-2-3;6-1-2;3-5-1;5-3-2;5-6-1;3-6-5;6-2-3;3-6-2;5-4-3;5-3-6;6-1-3;3-2-1;5-2-4,0,1-6-3,282.9
2025-02-13,1,10,参加,300.7284355237183,0.0,1500,0.0,15,5-3-1;3-5-1;2-6-1;6-1-2;5-2-4;3-5-2;2-5-6;6-5-1;5-6-2;5-6-1;3-2-1;3-2-5;6-2-1;2-5-4;5-1-2,0,1-4-5,16.5
2025-02-13,1,11,参加,386.9900593811544,0.0,1500,0.0,15,5-3-4;3-6-5;6-1-3;5-3-1;5-2-3;5-2-1;6-3-1;5-4-3;3-2-6;3-6-2;6-1-2;6-5-1;5-6-1;6-2-1;6-3-4,0,2-3-4,172.8
2025-02-13,1,12,参加,363.48872333247544,0.0,1500,0.0,15,6-1-2;5-1-6;6-1-5;5-1-2;5-2-1;5-6-1;6-1-4;5-1-3;6-3-1;5-3-1;6-4-1;3-6-5;3-5-1;2-6-1;6-5-1,0,1-5-3,37.2
2025-02-14,2,2,参加,436.83265071925615,0.0,1500,0.0,15,3-6-5;5-3-4;6-3-5;6-5-3;5-3-1;4-5-3;6-3-4;5-6-4;6-3-1;6-1-3;5-3-6;5-6-1;4-3-6;4-3-5;6-5-4,0,3-6-2,286.8
2025-02-14,2,3,参加,545.033475351099,0.0,1500,0.0,15,3-6-2;3-6-5;2-6-5;6-1-2;6-3-5;6-3-2;6-2-4;6-5-3;6-1-3;2-6-3;2-5-6;3-2-6;2-6-1;5-2-6;6-3-1,0,1-4-2,15.9
2025-02-14,2,4,参加,802.2660481471709,0.0,1500,0.0,15,2-6-5;6-5-3;6-2-5;6-5-2;6-3-5;5-2-6;5-3-6;2-5-6;3-6-5;5-6-2;2-5-3;5-2-3;6-2-3;3-2-5;6-3-2,0,1-5-6,18.9
2025-02-14,2,5,参加,411.4830605189061,0.0,1500,0.0,15,5-3-4;3-5-2;5-3-2;4-3-5;4-5-3;3-5-4;3-2-5;3-4-2;5-4-3;3-2-4;3-2-1;4-3-2;4-3-1;2-3-4;3-4-5,0,1-2-3,7.8
2025-02-14,2,6,参加,297.0644613791234,0.0,1500,0.0,15,6-1-3;6-3-1;5-3-1;5-1-4;5-1-3;4-1-3;3-5-1;3-6-1;6-1-4;5-4-1;2-3-1;6-3-4;3-6-4;6-1-2;5-3-4,0,1-3-6,25.3
2025-02-14,2,7,参加,319.07971138920806,0.0,1500,0.0,15,6-5-1;6-5-3;2-6-5;2-5-1;6-3-5;2-5-3;6-1-2;5-6-1;5-3-1;5-2-6;2-5-6;6-5-2;6-2-5;3-6-5;6-5-4,0,2-6-1,257.7
2025-02-14,2,8,参加,396.8837752416837,0.0,1500,0.0,15,5-4-2;5-1-4;5-4-1;2-5-4;5-2-4;4-2-5;2-4-1;5-1-2;4-2-1;4-5-1;5-4-3;4-5-2;5-2-1;5-3-4;3-1-4,0,1-2-4,4.5
2025-02-14,2,9,参加,552.0986492913748,346.6666666666667,1500,5200.0,15,5-4-3;5-3-4;4-5-3;3-4-5;6-3-4;3-6-5;4-3-5;5-3-1;3-5-4;3-4-6;3-4-1;3-6-4;2-5-4;5-4-1;5-2-4,1,3-4-6,52.0
2025-02-14,2,10,参加,524.1356668731565,0.0,1500,0.0,15,6-2-5;2-5-6;2-6-5;6-5-2;3-5-2;6-5-3;3-2-5;3-6-5;5-3-1;5-6-2;5-2-1;6-3-5;5-2-4;5-2-6;6-5-4,0,1-6-2,133.1
2025-02-14,2,11,参加,420.51592825909677,0.0,1500,0.0,15,6-1-2;6-1-3;5-1-6;6-1-4;5-1-2;6-4-1;5-1-4;5-6-1;6-5-1;6-1-5;5-2-1;2-6-1;2-5-1;6-3-1;1-6-5,0,1-4-3,7.5
2025-02-14,2,12,参加,519.5118692861071,0.0,1500,0.0,15,5-2-4;2-5-4;5-4-2;5-4-3;5-3-4;2-4-5;2-5-6;5-2-1;4-2-5;5-3-2;5-6-1;4-5-2;2-6-5;5-2-6;6-5-4,0,2-1-3,20.8
