開催日,日目,レース,グレード,レース名,優勝戦
2025-06-09,1,12,一般,ふじむら杯,False
2025-06-10,2,1,一般,ふじむら杯,False
2025-06-10,2,2,一般,ふじむら杯,False
2025-06-10,2,3,一般,ふじむら杯,False
2025-06-10,2,4,一般,ふじむら杯,False
2025-06-10,2,5,一般,ふじむら杯,False
2025-06-10,2,6,一般,ふじむら杯,False
2025-06-10,2,7,一般,ふじむら杯,False
2025-06-10,2,8,一般,ふじむら杯,False
2025-06-10,2,9,一般,ふじむら杯,False
2025-06-10,2,10,一般,ふじむら杯,False
2025-06-10,2,11,一般,ふじむら杯,False
2025-06-10,2,12,一般,ふじむら杯,False
2025-06-11,3,1,一般,ふじむら杯,False
2025-06-11,3,2,一般,ふじむら杯,False
2025-06-11,3,3,一般,ふじむら杯,False
2025-06-11,3,4,一般,ふじむら杯,False
2025-06-11,3,5,一般,ふじむら杯,False
2025-06-11,3,6,一般,ふじむら杯,False
2025-06-11,3,7,一般,ふじむら杯,False
2025-06-11,3,8,一般,ふじむら杯,False
2025-06-11,3,9,一般,ふじむら杯,False
2025-06-11,3,10,一般,ふじむら杯,False
2025-06-11,3,11,一般,ふじむら杯,False
2025-06-11,3,12,一般,ふじむら杯,False
2025-06-12,4,1,一般,ふじむら杯,False
2025-06-12,4,2,一般,ふじむら杯,False
2025-06-12,4,3,一般,ふじむら杯,False
2025-06-12,4,4,一般,ふじむら杯,False
2025-06-12,4,5,一般,ふじむら杯,False
2025-06-12,4,6,一般,ふじむら杯,False
2025-06-12,4,7,一般,ふじむら杯,False
2025-06-12,4,8,一般,ふじむら杯,False
2025-06-12,4,9,一般,ふじむら杯,False
2025-06-12,4,10,一般,ふじむら杯,False
2025-06-12,4,11,一般,ふじむら杯,False
2025-06-12,4,12,一般,ふじむら杯,False
2025-06-13,5,1,一般,ふじむら杯,False
2025-06-13,5,2,一般,ふじむら杯,False
2025-06-13,5,3,一般,ふじむら杯,False
2025-06-13,5,4,一般,ふじむら杯,False
2025-06-13,5,5,一般,ふじむら杯,False
2025-06-13,5,6,一般,ふじむら杯,False
2025-06-13,5,7,一般,ふじむら杯,False
2025-06-13,5,8,一般,ふじむら杯,False
2025-06-13,5,9,一般,ふじむら杯,False
2025-06-13,5,10,一般,ふじむら杯,False
2025-06-13,5,11,一般,ふじむら杯,False
2025-06-13,5,12,一般,ふじむら杯,False
2025-06-14,6,1,一般,ふじむら杯,False
2025-06-14,6,2,一般,ふじむら杯,False
2025-06-14,6,3,一般,ふじむら杯,False
2025-06-14,6,4,一般,ふじむら杯,False
2025-06-14,6,5,一般,ふじむら杯,False
2025-06-14,6,6,一般,ふじむら杯,False
2025-06-14,6,7,一般,ふじむら杯,False
2025-06-14,6,8,一般,ふじむら杯,False
2025-06-14,6,9,一般,ふじむら杯,False
2025-06-14,6,10,一般,ふじむら杯,False
2025-06-14,6,11,一般,ふじむら杯,False
2025-06-14,6,12,一般,ふじむら杯,False
2025-06-15,7,1,一般,ふじむら杯,False
2025-06-15,7,2,一般,ふじむら杯,False
2025-06-15,7,3,一般,ふじむら杯,False
2025-06-15,7,4,一般,ふじむら杯,False
2025-06-15,7,5,一般,ふじむら杯,False
2025-06-15,7,6,一般,ふじむら杯,False
2025-06-15,7,7,一般,ふじむら杯,False
2025-06-15,7,8,一般,ふじむら杯,False
2025-06-15,7,9,一般,ふじむら杯,False
2025-06-15,7,10,一般,ふじむら杯,False
2025-06-15,7,11,一般,ふじむら杯,False
2025-06-15,7,12,一般,ふじむら杯,True
2025-06-18,1,1,一般,デイリースポーツカップ,False
2025-06-18,1,2,一般,デイリースポーツカップ,False
2025-06-18,1,3,一般,デイリースポーツカップ,False
2025-06-18,1,4,一般,デイリースポーツカップ,False
2025-06-18,1,5,一般,デイリースポーツカップ,False
2025-06-18,1,6,一般,デイリースポーツカップ,False
2025-06-18,1,7,一般,デイリースポーツカップ,False
2025-06-18,1,8,一般,デイリースポーツカップ,False
2025-06-18,1,9,一般,デイリースポーツカップ,False
2025-06-18,1,10,一般,デイリースポーツカップ,False
2025-06-18,1,11,一般,デイリースポーツカップ,False
2025-06-18,1,12,一般,デイリースポーツカップ,False
2025-06-19,2,1,一般,デイリースポーツカップ,False
2025-06-19,2,2,一般,デイリースポーツカップ,False
2025-06-19,2,3,一般,デイリースポーツカップ,False
2025-06-19,2,4,一般,デイリースポーツカップ,False
2025-06-19,2,5,一般,デイリースポーツカップ,False
2025-06-19,2,6,一般,デイリースポーツカップ,False
2025-06-19,2,7,一般,デイリースポーツカップ,False
2025-06-19,2,8,一般,デイリースポーツカップ,False
2025-06-19,2,9,一般,デイリースポーツカップ,False
2025-06-19,2,10,一般,デイリースポーツカップ,False
2025-06-19,2,11,一般,デイリースポーツカップ,False
2025-06-19,2,12,一般,デイリースポーツカップ,False
2025-06-20,3,1,一般,デイリースポーツカップ,False
2025-06-20,3,2,一般,デイリースポーツカップ,False
2025-06-20,3,3,一般,デイリースポーツカップ,False
2025-06-20,3,4,一般,デイリースポーツカップ,False
2025-06-20,3,5,一般,デイリースポーツカップ,False
2025-06-20,3,6,一般,デイリースポーツカップ,False
2025-06-20,3,7,一般,デイリースポーツカップ,False
2025-06-20,3,8,一般,デイリースポーツカップ,False
2025-06-20,3,9,一般,デイリースポーツカップ,False
2025-06-20,3,10,一般,デイリースポーツカップ,False
2025-06-20,3,11,一般,デイリースポーツカップ,False
2025-06-20,3,12,一般,デイリースポーツカップ,False
2025-06-21,4,1,一般,デイリースポーツカップ,False
2025-06-21,4,2,一般,デイリースポーツカップ,False
2025-06-21,4,3,一般,デイリースポーツカップ,False
2025-06-21,4,4,一般,デイリースポーツカップ,False
2025-06-21,4,5,一般,デイリースポーツカップ,False
2025-06-21,4,6,一般,デイリースポーツカップ,False
2025-06-21,4,7,一般,デイリースポーツカップ,False
2025-06-21,4,8,一般,デイリースポーツカップ,False
2025-06-21,4,9,一般,デイリースポーツカップ,False
2025-06-21,4,10,一般,デイリースポーツカップ,False
2025-06-21,4,11,一般,デイリースポーツカップ,False
2025-06-21,4,12,一般,デイリースポーツカップ,True
2025-06-24,1,1,G3,第１５回琴参バスカップ,False
2025-06-24,1,2,G3,第１５回琴参バスカップ,False
2025-06-24,1,3,G3,第１５回琴参バスカップ,False
2025-06-24,1,4,G3,第１５回琴参バスカップ,False
2025-06-24,1,5,G3,第１５回琴参バスカップ,False
2025-06-24,1,6,G3,第１５回琴参バスカップ,False
2025-06-24,1,7,G3,第１５回琴参バスカップ,False
2025-06-24,1,8,G3,第１５回琴参バスカップ,False
2025-06-24,1,9,G3,第１５回琴参バスカップ,False
2025-06-24,1,10,G3,第１５回琴参バスカップ,False
2025-06-24,1,11,G3,第１５回琴参バスカップ,False
2025-06-24,1,12,G3,第１５回琴参バスカップ,False
2025-06-25,2,1,G3,第１５回琴参バスカップ,False
2025-06-25,2,2,G3,第１５回琴参バスカップ,False
2025-06-25,2,3,G3,第１５回琴参バスカップ,False
2025-06-25,2,4,G3,第１５回琴参バスカップ,False
2025-06-25,2,5,G3,第１５回琴参バスカップ,False
2025-06-25,2,6,G3,第１５回琴参バスカップ,False
2025-06-25,2,7,G3,第１５回琴参バスカップ,False
2025-06-25,2,8,G3,第１５回琴参バスカップ,False
2025-06-25,2,9,G3,第１５回琴参バスカップ,False
2025-06-25,2,10,G3,第１５回琴参バスカップ,False
2025-06-25,2,11,G3,第１５回琴参バスカップ,False
2025-06-25,2,12,G3,第１５回琴参バスカップ,False
2025-06-26,3,1,G3,第１５回琴参バスカップ,False
2025-06-26,3,2,G3,第１５回琴参バスカップ,False
2025-06-26,3,3,G3,第１５回琴参バスカップ,False
2025-06-26,3,4,G3,第１５回琴参バスカップ,False
2025-06-26,3,5,G3,第１５回琴参バスカップ,False
2025-06-26,3,6,G3,第１５回琴参バスカップ,False
2025-06-26,3,7,G3,第１５回琴参バスカップ,False
2025-06-26,3,8,G3,第１５回琴参バスカップ,False
2025-06-26,3,9,G3,第１５回琴参バスカップ,False
2025-06-26,3,10,G3,第１５回琴参バスカップ,False
2025-06-26,3,11,G3,第１５回琴参バスカップ,False
2025-06-26,3,12,G3,第１５回琴参バスカップ,False
2025-06-27,4,1,G3,第１５回琴参バスカップ,False
2025-06-27,4,2,G3,第１５回琴参バスカップ,False
2025-06-27,4,3,G3,第１５回琴参バスカップ,False
2025-06-27,4,4,G3,第１５回琴参バスカップ,False
2025-06-27,4,5,G3,第１５回琴参バスカップ,False
2025-06-27,4,6,G3,第１５回琴参バスカップ,False
2025-06-27,4,7,G3,第１５回琴参バスカップ,False
2025-06-27,4,8,G3,第１５回琴参バスカップ,False
2025-06-27,4,9,G3,第１５回琴参バスカップ,False
2025-06-27,4,10,G3,第１５回琴参バスカップ,False
2025-06-27,4,11,G3,第１５回琴参バスカップ,False
2025-06-27,4,12,G3,第１５回琴参バスカップ,False
2025-06-28,5,1,G3,第１５回琴参バスカップ,False
2025-06-28,5,2,G3,第１５回琴参バスカップ,False
2025-06-28,5,3,G3,第１５回琴参バスカップ,False
2025-06-28,5,4,G3,第１５回琴参バスカップ,False
2025-06-28,5,5,G3,第１５回琴参バスカップ,False
2025-06-28,5,6,G3,第１５回琴参バスカップ,False
2025-06-28,5,7,G3,第１５回琴参バスカップ,False
2025-06-28,5,8,G3,第１５回琴参バスカップ,False
2025-06-28,5,9,G3,第１５回琴参バスカップ,False
2025-06-28,5,10,G3,第１５回琴参バスカップ,False
2025-06-28,5,11,G3,第１５回琴参バスカップ,False
2025-06-28,5,12,G3,第１５回琴参バスカップ,False
2025-06-29,6,1,G3,第１５回琴参バスカップ,False
2025-06-29,6,2,G3,第１５回琴参バスカップ,False
2025-06-29,6,3,G3,第１５回琴参バスカップ,False
2025-06-29,6,4,G3,第１５回琴参バスカップ,False
2025-06-29,6,5,G3,第１５回琴参バスカップ,False
2025-06-29,6,6,G3,第１５回琴参バスカップ,False
2025-06-29,6,7,G3,第１５回琴参バスカップ,False
2025-06-29,6,8,G3,第１５回琴参バスカップ,False
2025-06-29,6,9,G3,第１５回琴参バスカップ,False
2025-06-29,6,10,G3,第１５回琴参バスカップ,False
2025-06-29,6,11,G3,第１５回琴参バスカップ,False
2025-06-29,6,12,G3,第１５回琴参バスカップ,True
2025-07-12,1,1,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-12,1,2,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-12,1,3,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-12,1,4,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-12,1,5,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-12,1,6,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-12,1,7,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-12,1,8,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-12,1,9,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-12,1,10,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-12,1,11,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-12,1,12,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-13,2,1,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-13,2,2,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-13,2,3,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-13,2,4,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-13,2,5,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-13,2,6,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-13,2,7,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-13,2,8,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-13,2,9,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-13,2,10,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-13,2,11,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-13,2,12,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-14,3,1,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-14,3,2,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-14,3,3,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-14,3,4,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-14,3,5,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-14,3,6,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-14,3,7,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-14,3,8,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-14,3,9,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-14,3,10,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-14,3,11,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-14,3,12,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-15,4,1,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-15,4,2,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-15,4,3,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-15,4,4,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-15,4,5,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-15,4,6,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-15,4,7,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-15,4,8,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-15,4,9,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-15,4,10,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-15,4,11,一般,創刊７０周年記念 サンケイスポーツカップ,False
2025-07-15,4,12,一般,創刊７０周年記念 サンケイスポーツカップ,True
2025-07-18,1,1,一般,サッポロビールカップ２０２５,False
2025-07-18,1,2,一般,サッポロビールカップ２０２５,False
2025-07-18,1,3,一般,サッポロビールカップ２０２５,False
2025-07-18,1,4,一般,サッポロビールカップ２０２５,False
2025-07-18,1,5,一般,サッポロビールカップ２０２５,False
2025-07-18,1,6,一般,サッポロビールカップ２０２５,False
2025-07-18,1,7,一般,サッポロビールカップ２０２５,False
2025-07-18,1,8,一般,サッポロビールカップ２０２５,False
2025-07-18,1,9,一般,サッポロビールカップ２０２５,False
2025-07-18,1,10,一般,サッポロビールカップ２０２５,False
2025-07-18,1,11,一般,サッポロビールカップ２０２５,False
2025-07-18,1,12,一般,サッポロビールカップ２０２５,False
2025-07-19,2,1,一般,サッポロビールカップ２０２５,False
2025-07-19,2,2,一般,サッポロビールカップ２０２５,False
2025-07-19,2,3,一般,サッポロビールカップ２０２５,False
2025-07-19,2,4,一般,サッポロビールカップ２０２５,False
2025-07-19,2,5,一般,サッポロビールカップ２０２５,False
2025-07-19,2,6,一般,サッポロビールカップ２０２５,False
2025-07-19,2,7,一般,サッポロビールカップ２０２５,False
2025-07-19,2,8,一般,サッポロビールカップ２０２５,False
2025-07-19,2,9,一般,サッポロビールカップ２０２５,False
2025-07-19,2,10,一般,サッポロビールカップ２０２５,False
2025-07-19,2,11,一般,サッポロビールカップ２０２５,False
2025-07-19,2,12,一般,サッポロビールカップ２０２５,False
2025-07-20,3,1,一般,サッポロビールカップ２０２５,False
2025-07-20,3,2,一般,サッポロビールカップ２０２５,False
2025-07-20,3,3,一般,サッポロビールカップ２０２５,False
2025-07-20,3,4,一般,サッポロビールカップ２０２５,False
2025-07-20,3,5,一般,サッポロビールカップ２０２５,False
2025-07-20,3,6,一般,サッポロビールカップ２０２５,False
2025-07-20,3,7,一般,サッポロビールカップ２０２５,False
2025-07-20,3,8,一般,サッポロビールカップ２０２５,False
2025-07-20,3,9,一般,サッポロビールカップ２０２５,False
2025-07-20,3,10,一般,サッポロビールカップ２０２５,False
2025-07-20,3,11,一般,サッポロビールカップ２０２５,False
2025-07-20,3,12,一般,サッポロビールカップ２０２５,False
2025-07-21,4,1,一般,サッポロビールカップ２０２５,False
2025-07-21,4,2,一般,サッポロビールカップ２０２５,False
2025-07-21,4,3,一般,サッポロビールカップ２０２５,False
2025-07-21,4,4,一般,サッポロビールカップ２０２５,False
2025-07-21,4,5,一般,サッポロビールカップ２０２５,False
2025-07-21,4,6,一般,サッポロビールカップ２０２５,False
2025-07-21,4,7,一般,サッポロビールカップ２０２５,False
2025-07-21,4,8,一般,サッポロビールカップ２０２５,False
2025-07-21,4,9,一般,サッポロビールカップ２０２５,False
2025-07-21,4,10,一般,サッポロビールカップ２０２５,False
2025-07-21,4,11,一般,サッポロビールカップ２０２５,False
2025-07-21,4,12,一般,サッポロビールカップ２０２５,False
2025-07-22,5,1,一般,サッポロビールカップ２０２５,False
2025-07-22,5,2,一般,サッポロビールカップ２０２５,False
2025-07-22,5,3,一般,サッポロビールカップ２０２５,False
2025-07-22,5,4,一般,サッポロビールカップ２０２５,False
2025-07-22,5,5,一般,サッポロビールカップ２０２５,False
2025-07-22,5,6,一般,サッポロビールカップ２０２５,False
2025-07-22,5,7,一般,サッポロビールカップ２０２５,False
2025-07-22,5,8,一般,サッポロビールカップ２０２５,False
2025-07-22,5,9,一般,サッポロビールカップ２０２５,False
2025-07-22,5,10,一般,サッポロビールカップ２０２５,False
2025-07-22,5,11,一般,サッポロビールカップ２０２５,False
2025-07-22,5,12,一般,サッポロビールカップ２０２５,True
2025-07-25,1,1,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-25,1,2,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-25,1,3,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-25,1,4,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-25,1,5,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-25,1,6,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-25,1,7,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-25,1,8,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-25,1,9,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-25,1,10,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-25,1,11,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-25,1,12,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-26,2,1,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-26,2,2,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-26,2,3,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-26,2,4,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-26,2,5,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-26,2,6,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-26,2,7,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-26,2,8,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-26,2,9,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-26,2,10,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-26,2,11,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-26,2,12,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-27,3,1,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-27,3,2,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-27,3,3,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-27,3,4,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-27,3,5,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-27,3,6,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-27,3,7,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-27,3,8,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-27,3,9,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-27,3,10,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-27,3,11,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-27,3,12,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-28,4,1,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-28,4,2,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-28,4,3,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-28,4,4,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-28,4,5,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-28,4,6,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-28,4,7,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-28,4,8,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-28,4,9,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-28,4,10,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-28,4,11,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-28,4,12,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-29,5,1,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-29,5,2,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-29,5,3,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-29,5,4,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-29,5,5,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-29,5,6,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-29,5,7,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-29,5,8,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-29,5,9,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-29,5,10,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-29,5,11,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-29,5,12,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-30,6,1,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-30,6,2,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-30,6,3,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-30,6,4,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-30,6,5,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-30,6,6,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-30,6,7,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-30,6,8,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-30,6,9,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-30,6,10,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-30,6,11,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,False
2025-07-30,6,12,一般,ヴィーナスシリーズ第１０戦 蒼月まるるカップ,True
2025-08-04,1,1,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-04,1,2,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-04,1,3,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-04,1,4,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-04,1,5,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-04,1,6,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-04,1,7,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-04,1,8,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-04,1,9,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-04,1,10,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-04,1,11,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-04,1,12,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-05,2,1,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-05,2,2,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-05,2,3,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-05,2,4,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-05,2,5,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-05,2,6,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-05,2,7,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-05,2,8,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-05,2,9,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-05,2,10,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-05,2,11,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-05,2,12,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-06,3,1,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-06,3,2,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-06,3,3,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-06,3,4,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-06,3,5,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-06,3,6,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-06,3,7,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-06,3,8,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-06,3,9,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-06,3,10,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-06,3,11,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-06,3,12,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-07,4,1,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-07,4,2,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-07,4,3,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-07,4,4,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-07,4,5,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-07,4,6,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-07,4,7,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
2025-08-07,4,8,一般,日本財団会長杯 ～瀬戸内オーシャンズＸ～,False
