開催日,レース,実際3連単,予測3連単,予測確率,的中,TOP10
2025-04-13,3,1-3-4,1-4-3,0.128595531875854,False,1-4-3(0.1286) / 1-3-4(0.1240) / 1-4-5(0.0979) / 1-3-5(0.0866) / 1-5-4(0.0862) / 1-5-3(0.0791) / 1-4-6(0.0567) / 1-3-6(0.0501) / 1-6-4(0.0447) / 1-6-3(0.0410)
2025-04-13,5,1-2-3,1-2-6,0.21376661856673618,False,1-2-6(0.2138) / 1-6-2(0.1855) / 1-2-3(0.0874) / 1-3-2(0.0597) / 1-6-3(0.0588) / 1-2-4(0.0544) / 1-2-5(0.0493) / 1-3-6(0.0463) / 1-6-4(0.0366) / 1-4-2(0.0352)
2025-04-13,6,1-2-3,1-3-4,0.3434184965074473,False,1-3-4(0.3434) / 1-3-6(0.2325) / 1-3-5(0.1524) / 1-3-2(0.0893) / 1-4-3(0.0678) / 1-6-3(0.0447) / 1-5-3(0.0288) / 1-2-3(0.0166) / 1-4-6(0.0043) / 1-6-4(0.0042)
2025-04-13,7,1-2-3,1-6-2,0.3025761508251937,False,1-6-2(0.3026) / 1-2-6(0.1613) / 1-6-3(0.1200) / 1-6-4(0.0983) / 1-6-5(0.0616) / 1-3-6(0.0548) / 1-4-6(0.0441) / 1-5-6(0.0269) / 1-2-3(0.0238) / 1-3-2(0.0204)
2025-04-13,9,1-4-5,1-4-3,0.21972840301232788,False,1-4-3(0.2197) / 1-3-4(0.1760) / 1-4-2(0.1165) / 1-4-5(0.0919) / 1-2-4(0.0783) / 1-3-2(0.0628) / 1-5-4(0.0595) / 1-2-3(0.0527) / 1-3-5(0.0495) / 1-5-3(0.0400)
2025-04-13,11,1-4-5,1-5-2,0.08381945801321924,False,1-5-2(0.0838) / 1-2-5(0.0813) / 1-5-6(0.0617) / 1-5-4(0.0609) / 1-6-5(0.0553) / 1-2-6(0.0547) / 1-4-5(0.0544) / 1-5-3(0.0541) / 1-2-4(0.0540) / 1-6-2(0.0505)
2025-04-16,2,1-2-5,1-6-2,0.11937056156707884,False,1-6-2(0.1194) / 1-6-5(0.1185) / 1-2-6(0.0941) / 1-5-6(0.0932) / 1-6-3(0.0785) / 1-3-6(0.0569) / 1-6-4(0.0549) / 1-2-5(0.0509) / 1-5-2(0.0508) / 1-4-6(0.0380)
2025-04-16,3,1-2-4,1-5-3,0.17636221115079018,False,1-5-3(0.1764) / 1-5-2(0.1478) / 1-3-5(0.1126) / 1-5-6(0.1025) / 1-2-5(0.0909) / 1-6-5(0.0596) / 1-5-4(0.0558) / 1-3-2(0.0370) / 1-2-3(0.0356) / 1-4-5(0.0307)
2025-04-16,4,1-5-2,1-2-6,0.13354198314465365,False,1-2-6(0.1335) / 1-6-2(0.1266) / 1-2-4(0.0892) / 1-4-2(0.0747) / 1-6-4(0.0747) / 1-4-6(0.0660) / 1-2-5(0.0634) / 1-6-5(0.0531) / 1-5-2(0.0498) / 1-5-6(0.0440)
2025-04-16,5,1-5-3,1-6-3,0.13432117167714783,False,1-6-3(0.1343) / 1-3-6(0.1191) / 1-6-5(0.1022) / 1-6-4(0.0961) / 1-5-6(0.0837) / 1-4-6(0.0775) / 1-3-5(0.0684) / 1-3-4(0.0643) / 1-5-3(0.0631) / 1-4-3(0.0585)
2025-04-16,6,1-3-4,1-3-4,0.3885878021142692,True,1-3-4(0.3886) / 1-4-3(0.1816) / 1-3-6(0.1199) / 1-3-5(0.1057) / 1-6-3(0.0468) / 1-5-3(0.0409) / 1-3-2(0.0223) / 1-4-6(0.0195) / 1-4-5(0.0172) / 1-6-4(0.0163)
2025-04-16,7,1-4-6,1-3-5,0.1634548271646532,False,1-3-5(0.1635) / 1-3-4(0.1353) / 1-5-3(0.1137) / 1-4-3(0.0901) / 1-3-2(0.0770) / 1-3-6(0.0701) / 1-2-3(0.0472) / 1-5-4(0.0429) / 1-6-3(0.0426) / 1-4-5(0.0411)
2025-04-16,8,1-2-4,1-4-2,0.1149232240638951,False,1-4-2(0.1149) / 1-2-4(0.0981) / 1-4-5(0.0863) / 1-4-6(0.0699) / 1-5-4(0.0687) / 1-4-3(0.0671) / 1-6-4(0.0536) / 1-3-4(0.0511) / 1-2-5(0.0490) / 1-5-2(0.0457)
2025-04-17,1,1-3-4,1-5-6,0.11249743625482259,False,1-5-6(0.1125) / 1-6-5(0.1036) / 1-5-4(0.0971) / 1-4-5(0.0855) / 1-6-4(0.0722) / 1-4-6(0.0691) / 1-5-2(0.0614) / 1-2-5(0.0491) / 1-6-2(0.0457) / 1-2-6(0.0397)
