開催日,レース,実際3連単,予測3連単,予測確率,的中,TOP10
2014-01-19,10,1-4-2,1-4-2,0.35170919821704055,True,1-4-2(0.3517) / 1-4-3(0.2441) / 1-4-5(0.1223) / 1-2-4(0.1089) / 1-3-4(0.0723) / 1-5-4(0.0345) / 1-2-3(0.0134) / 1-3-2(0.0128) / 1-4-6(0.0123) / 1-2-5(0.0067)
2014-01-19,11,1-4-3,1-4-3,0.39462424567220095,True,1-4-3(0.3946) / 1-3-4(0.1610) / 1-4-5(0.1571) / 1-4-2(0.0769) / 1-5-4(0.0560) / 1-4-6(0.0423) / 1-2-4(0.0263) / 1-3-5(0.0185) / 1-5-3(0.0161) / 1-6-4(0.0142)
2014-01-20,1,1-4-2,1-4-2,0.5126292716034995,True,1-4-2(0.5126) / 1-4-3(0.1467) / 1-2-4(0.1424) / 1-4-6(0.0725) / 1-3-4(0.0360) / 1-4-5(0.0339) / 1-6-4(0.0174) / 1-2-3(0.0083) / 1-5-4(0.0080) / 1-3-2(0.0074)
2014-01-20,2,1-6-2,1-6-2,0.5111775394730466,True,1-6-2(0.5112) / 1-6-5(0.1255) / 1-2-6(0.1233) / 1-6-3(0.0913) / 1-6-4(0.0633) / 1-5-6(0.0271) / 1-3-6(0.0195) / 1-4-6(0.0134) / 1-2-5(0.0052) / 1-5-2(0.0046)
2014-01-20,3,1-4-6,1-4-6,0.34410884425103083,True,1-4-6(0.3441) / 1-6-4(0.1751) / 1-4-3(0.1496) / 1-4-5(0.0955) / 1-3-4(0.0654) / 1-5-4(0.0402) / 1-6-3(0.0282) / 1-3-6(0.0243) / 1-6-5(0.0180) / 1-4-2(0.0161)
2014-01-20,4,1-4-2,1-4-2,0.3854507489700046,True,1-4-2(0.3855) / 1-4-5(0.2440) / 1-2-4(0.1074) / 1-4-3(0.0829) / 1-5-4(0.0646) / 1-4-6(0.0437) / 1-3-4(0.0208) / 1-2-5(0.0112) / 1-6-4(0.0108) / 1-5-2(0.0106)
2014-01-20,7,1-2-3,1-2-3,0.3868252192547772,True,1-2-3(0.3868) / 1-2-4(0.1775) / 1-3-2(0.1312) / 1-2-6(0.1121) / 1-4-2(0.0548) / 1-2-5(0.0370) / 1-6-2(0.0336) / 1-3-4(0.0131) / 1-4-3(0.0119) / 1-5-2(0.0108)
2014-01-20,8,1-2-4,1-2-4,0.547857601001412,True,1-2-4(0.5479) / 1-2-5(0.2783) / 1-4-2(0.0659) / 1-2-3(0.0459) / 1-5-2(0.0323) / 1-2-6(0.0160) / 1-3-2(0.0052) / 1-4-5(0.0026) / 1-5-4(0.0025) / 1-6-2(0.0018)
2014-01-20,9,1-4-3,1-4-3,0.47322523960957047,True,1-4-3(0.4732) / 1-4-5(0.1770) / 1-3-4(0.1325) / 1-4-2(0.0948) / 1-5-4(0.0447) / 1-2-4(0.0233) / 1-4-6(0.0164) / 1-3-5(0.0096) / 1-5-3(0.0087) / 1-3-2(0.0052)
2014-01-20,11,1-3-5,1-3-5,0.36137449777062736,True,1-3-5(0.3614) / 1-3-2(0.2403) / 1-3-4(0.1187) / 1-5-3(0.0995) / 1-2-3(0.0633) / 1-3-6(0.0364) / 1-4-3(0.0300) / 1-5-2(0.0102) / 1-2-5(0.0097) / 1-6-3(0.0090)
